sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-08-08 19:19:05 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-08-08 19:19:06 UTC;-1;6.50;0.00;3.25;0.00;0.00;90.25
isaacpi;1;2017-08-08 19:19:07 UTC;-1;23.41;0.00;4.58;0.00;0.00;72.01
isaacpi;1;2017-08-08 19:19:08 UTC;-1;25.00;0.00;1.75;0.00;0.00;73.25
isaacpi;1;2017-08-08 19:19:09 UTC;-1;23.75;0.00;1.75;0.00;0.00;74.50
isaacpi;1;2017-08-08 19:19:10 UTC;-1;25.44;0.00;1.51;0.76;0.00;72.29
isaacpi;1;2017-08-08 19:19:11 UTC;-1;24.18;0.00;3.02;0.00;0.00;72.80
isaacpi;1;2017-08-08 19:19:12 UTC;-1;26.12;0.00;2.99;0.00;0.00;70.90
isaacpi;1;2017-08-08 19:19:13 UTC;-1;30.00;0.00;2.00;0.00;0.00;68.00
isaacpi;1;2017-08-08 19:19:14 UTC;-1;7.50;0.00;8.00;14.75;0.00;69.75
isaacpi;1;2017-08-08 19:19:15 UTC;-1;24.62;0.00;11.93;1.52;0.00;61.93
isaacpi;1;2017-08-08 19:19:16 UTC;-1;26.94;0.00;2.85;0.00;0.00;70.21
isaacpi;1;2017-08-08 19:19:17 UTC;-1;26.77;0.00;1.26;0.00;0.00;71.97
isaacpi;1;2017-08-08 19:19:18 UTC;-1;28.43;0.00;0.75;0.00;0.00;70.82
isaacpi;1;2017-08-08 19:19:19 UTC;-1;48.50;0.00;3.00;0.00;0.00;48.50
isaacpi;1;2017-08-08 19:19:20 UTC;-1;59.25;0.00;2.00;0.00;0.00;38.75
isaacpi;1;2017-08-08 19:19:21 UTC;-1;53.18;0.00;2.04;0.00;0.00;44.78
isaacpi;1;2017-08-08 19:19:22 UTC;-1;32.83;0.00;0.75;0.00;0.00;66.42
isaacpi;1;2017-08-08 19:19:23 UTC;-1;25.51;0.00;0.76;0.00;0.00;73.74
isaacpi;1;2017-08-08 19:19:24 UTC;-1;25.95;0.00;3.31;0.00;0.00;70.74
isaacpi;1;2017-08-08 19:19:25 UTC;-1;26.68;0.00;4.99;0.00;0.00;68.33
isaacpi;1;2017-08-08 19:19:26 UTC;-1;26.26;0.00;2.78;0.00;0.00;70.96
isaacpi;1;2017-08-08 19:19:27 UTC;-1;25.69;0.00;1.51;0.00;0.00;72.80
isaacpi;1;2017-08-08 19:19:28 UTC;-1;29.68;0.00;1.50;0.00;0.00;68.83
isaacpi;1;2017-08-08 19:19:29 UTC;-1;28.57;0.00;1.25;0.00;0.00;70.18
isaacpi;1;2017-08-08 19:19:30 UTC;-1;28.96;0.00;1.49;0.00;0.00;69.55
isaacpi;1;2017-08-08 19:19:31 UTC;-1;28.97;0.00;0.50;0.00;0.00;70.53
isaacpi;1;2017-08-08 19:19:32 UTC;-1;26.57;0.00;1.50;0.00;0.00;71.93
isaacpi;1;2017-08-08 19:19:33 UTC;-1;30.05;0.00;1.26;0.00;0.00;68.69
isaacpi;1;2017-08-08 19:19:34 UTC;-1;28.97;0.00;1.51;0.00;0.00;69.52
isaacpi;1;2017-08-08 19:19:35 UTC;-1;26.70;0.00;1.26;0.00;0.00;72.04
isaacpi;1;2017-08-08 19:19:36 UTC;-1;28.64;0.00;0.25;0.50;0.00;70.60
isaacpi;7;2017-08-08 19:19:43 UTC;-1;26.84;0.00;1.18;43.71;0.00;28.27
isaacpi;1;2017-08-08 19:19:44 UTC;-1;26.82;0.00;1.25;24.81;0.00;47.12
isaacpi;1;2017-08-08 19:19:45 UTC;-1;27.34;0.00;0.00;2.53;0.00;70.13
isaacpi;1;2017-08-08 19:19:46 UTC;-1;27.20;0.00;1.26;0.00;0.00;71.54
isaacpi;16;2017-08-08 19:20:02 UTC;-1;4.57;0.00;0.13;64.15;0.00;31.16
isaacpi;1;2017-08-08 19:20:03 UTC;-1;25.19;0.00;0.76;2.52;0.00;71.54
isaacpi;1;2017-08-08 19:20:04 UTC;-1;23.81;0.00;2.26;0.00;0.00;73.93
isaacpi;1;2017-08-08 19:20:05 UTC;-1;25.69;0.00;0.50;0.00;0.00;73.82
isaacpi;1;2017-08-08 19:20:06 UTC;-1;25.56;0.00;0.50;0.00;0.00;73.93
isaacpi;1;2017-08-08 19:20:07 UTC;-1;25.63;0.00;0.50;0.50;0.00;73.37
isaacpi;1;2017-08-08 19:20:08 UTC;-1;25.56;0.00;0.00;0.00;0.00;74.44
isaacpi;1;2017-08-08 19:20:09 UTC;-1;25.31;0.00;0.00;0.00;0.00;74.69
isaacpi;1;2017-08-08 19:20:10 UTC;-1;25.13;0.00;0.50;0.00;0.00;74.37
isaacpi;1;2017-08-08 19:20:11 UTC;-1;20.35;0.00;1.74;0.00;0.00;77.92
isaacpi;1;2017-08-08 19:20:12 UTC;-1;0.00;0.00;0.75;0.25;0.00;99.00
isaacpi;1;2017-08-08 19:20:13 UTC;-1;0.25;0.00;0.00;0.00;0.00;99.75
isaacpi;1;2017-08-08 19:20:14 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-08-08 19:20:15 UTC;-1;3.27;0.00;1.76;0.76;0.00;94.21
isaacpi;1;2017-08-08 19:20:16 UTC;-1;0.00;0.00;1.24;24.63;0.00;74.13
isaacpi;5;2017-08-08 19:20:21 UTC;-1;1.33;0.00;1.37;72.65;0.00;24.66
isaacpi;1;2017-08-08 19:20:22 UTC;-1;2.76;0.00;4.52;65.33;0.00;27.39
isaacpi;1;2017-08-08 19:20:23 UTC;-1;17.94;0.00;15.83;5.01;0.00;61.21
isaacpi;1;2017-08-08 19:20:24 UTC;-1;5.78;0.00;0.50;20.35;0.00;73.37
isaacpi;1;2017-08-08 19:20:25 UTC;-1;30.13;0.00;2.03;0.76;0.00;67.09
isaacpi;1;2017-08-08 19:20:26 UTC;-1;27.57;0.00;1.75;0.50;0.00;70.18
isaacpi;1;2017-08-08 19:20:27 UTC;-1;27.34;0.00;0.76;0.00;0.00;71.90
isaacpi;1;2017-08-08 19:20:28 UTC;-1;37.78;0.00;2.77;0.25;0.00;59.19
isaacpi;1;2017-08-08 19:20:29 UTC;-1;54.94;0.00;2.78;0.00;0.00;42.28
isaacpi;1;2017-08-08 19:20:30 UTC;-1;59.34;0.00;2.02;0.00;0.00;38.64
isaacpi;1;2017-08-08 19:20:31 UTC;-1;40.30;0.00;0.76;0.00;0.00;58.94
isaacpi;1;2017-08-08 19:20:32 UTC;-1;27.00;0.00;1.00;0.00;0.00;72.00
