sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;77;2017-07-16 01:30:18 UTC;-1;0.23;0.00;0.36;1.44;0.00;97.97
isaacpi;1;2017-07-16 01:30:19 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-16 01:30:20 UTC;-1;0.00;0.00;1.01;0.00;0.00;98.99
isaacpi;1;2017-07-16 01:30:21 UTC;-1;0.25;0.00;0.75;0.00;0.00;99.00
isaacpi;1;2017-07-16 01:30:22 UTC;-1;0.75;0.00;0.75;0.50;0.00;98.00
isaacpi;1;2017-07-16 01:30:23 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-16 01:30:24 UTC;-1;6.72;0.00;3.48;0.00;0.00;89.80
isaacpi;1;2017-07-16 01:30:25 UTC;-1;13.13;0.00;3.28;0.00;0.00;83.59
isaacpi;1;2017-07-16 01:30:26 UTC;-1;8.04;0.00;5.28;0.00;0.00;86.68
isaacpi;1;2017-07-16 01:30:27 UTC;-1;5.96;0.00;2.33;30.31;0.00;61.40
isaacpi;1;2017-07-16 01:30:28 UTC;-1;9.49;0.00;9.49;0.00;0.00;81.03
isaacpi;1;2017-07-16 01:30:29 UTC;-1;19.85;0.00;4.83;0.00;0.00;75.32
isaacpi;1;2017-07-16 01:30:30 UTC;-1;23.63;0.00;3.23;0.00;0.00;73.13
isaacpi;1;2017-07-16 01:30:31 UTC;-1;22.06;0.00;4.26;0.00;0.00;73.68
isaacpi;1;2017-07-16 01:30:32 UTC;-1;21.64;0.00;4.48;0.00;0.00;73.88
isaacpi;1;2017-07-16 01:30:33 UTC;-1;23.48;0.00;3.28;0.76;0.00;72.47
isaacpi;1;2017-07-16 01:30:34 UTC;-1;27.50;0.00;1.00;0.00;0.00;71.50
isaacpi;1;2017-07-16 01:30:35 UTC;-1;17.51;0.00;2.03;10.15;0.00;70.30
isaacpi;1;2017-07-16 01:30:36 UTC;-1;1.50;0.00;2.51;23.06;0.00;72.93
isaacpi;1;2017-07-16 01:30:37 UTC;-1;3.02;0.00;1.51;23.43;0.00;72.04
isaacpi;1;2017-07-16 01:30:38 UTC;-1;3.03;0.00;1.52;23.74;0.00;71.72
isaacpi;1;2017-07-16 01:30:39 UTC;-1;6.57;0.00;4.80;16.67;0.00;71.97
isaacpi;1;2017-07-16 01:30:40 UTC;-1;7.71;0.00;8.23;18.77;0.00;65.30
isaacpi;1;2017-07-16 01:30:41 UTC;-1;25.38;0.00;3.52;3.02;0.00;68.09
isaacpi;1;2017-07-16 01:30:42 UTC;-1;26.28;0.00;1.79;1.28;0.00;70.66
isaacpi;1;2017-07-16 01:30:43 UTC;-1;26.80;0.00;1.74;0.25;0.00;71.22
isaacpi;1;2017-07-16 01:30:44 UTC;-1;27.66;0.00;1.02;1.27;0.00;70.05
isaacpi;1;2017-07-16 01:30:45 UTC;-1;49.24;0.00;3.05;3.55;0.00;44.16
isaacpi;1;2017-07-16 01:30:46 UTC;-1;58.81;0.00;2.98;0.00;0.00;38.21
isaacpi;1;2017-07-16 01:30:47 UTC;-1;47.51;0.00;3.98;2.24;0.00;46.27
isaacpi;1;2017-07-16 01:30:48 UTC;-1;35.50;0.00;3.25;0.25;0.00;61.00
isaacpi;1;2017-07-16 01:30:49 UTC;-1;24.75;0.00;1.01;0.00;0.00;74.24
isaacpi;1;2017-07-16 01:30:50 UTC;-1;25.75;0.00;2.00;0.00;0.00;72.25
isaacpi;1;2017-07-16 01:30:51 UTC;-1;26.65;0.00;2.54;0.25;0.00;70.56
isaacpi;1;2017-07-16 01:30:52 UTC;-1;26.38;0.00;2.01;0.00;0.00;71.61
isaacpi;1;2017-07-16 01:30:53 UTC;-1;25.32;0.00;2.03;0.00;0.00;72.66
isaacpi;1;2017-07-16 01:30:54 UTC;-1;29.90;0.00;1.26;0.25;0.00;68.59
isaacpi;1;2017-07-16 01:30:55 UTC;-1;28.14;0.00;1.51;0.00;0.00;70.35
isaacpi;1;2017-07-16 01:30:56 UTC;-1;16.09;0.00;1.98;12.87;0.00;69.06
isaacpi;1;2017-07-16 01:30:57 UTC;-1;28.43;0.00;1.25;0.00;0.00;70.32
isaacpi;1;2017-07-16 01:30:58 UTC;-1;25.25;0.00;2.02;0.51;0.00;72.22
isaacpi;1;2017-07-16 01:30:59 UTC;-1;26.13;0.00;2.26;0.75;0.00;70.85
isaacpi;1;2017-07-16 01:31:00 UTC;-1;31.17;0.00;0.75;0.00;0.00;68.08
isaacpi;1;2017-07-16 01:31:01 UTC;-1;26.28;0.00;2.04;0.26;0.00;71.43
isaacpi;1;2017-07-16 01:31:02 UTC;-1;27.75;0.00;1.25;21.50;0.00;49.50
