sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
docker10;1;2017-07-18 20:16:35 UTC;-1;0.99;0.00;0.99;0.00;0.00;98.02
docker10;1;2017-07-18 20:16:36 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
docker10;1;2017-07-18 20:16:37 UTC;-1;1.00;0.00;0.00;0.00;0.00;99.00
docker10;1;2017-07-18 20:16:38 UTC;-1;42.71;0.00;4.17;0.00;0.00;53.12
docker10;1;2017-07-18 20:16:39 UTC;-1;24.72;0.00;3.37;0.00;0.00;71.91
docker10;1;2017-07-18 20:16:40 UTC;-1;15.91;0.00;3.41;0.00;0.00;80.68
docker10;1;2017-07-18 20:16:41 UTC;-1;29.55;0.00;3.41;0.00;0.00;67.05
docker10;1;2017-07-18 20:16:42 UTC;-1;21.28;0.00;5.32;0.00;0.00;73.40
docker10;1;2017-07-18 20:16:43 UTC;-1;4.60;0.00;3.45;0.00;0.00;91.95
docker10;1;2017-07-18 20:16:44 UTC;-1;13.04;0.00;5.43;0.00;0.00;81.52
docker10;1;2017-07-18 20:16:45 UTC;-1;14.77;0.00;3.41;0.00;0.00;81.82
docker10;1;2017-07-18 20:16:46 UTC;-1;7.06;0.00;1.18;0.00;0.00;91.76
docker10;1;2017-07-18 20:16:47 UTC;-1;12.50;0.00;4.55;0.00;0.00;82.95
docker10;1;2017-07-18 20:16:48 UTC;-1;4.71;0.00;2.35;0.00;0.00;92.94
docker10;1;2017-07-18 20:16:49 UTC;-1;2.22;0.00;5.56;0.00;1.11;91.11
docker10;1;2017-07-18 20:16:50 UTC;-1;2.35;0.00;2.35;0.00;0.00;95.29
docker10;1;2017-07-18 20:16:51 UTC;-1;3.23;0.00;4.30;0.00;0.00;92.47
docker10;1;2017-07-18 20:16:52 UTC;-1;3.49;0.00;2.33;0.00;0.00;94.19
docker10;1;2017-07-18 20:16:53 UTC;-1;72.00;0.00;23.00;0.00;0.00;5.00
docker10;1;2017-07-18 20:16:54 UTC;-1;51.52;0.00;13.13;2.02;0.00;33.33
docker10;1;2017-07-18 20:16:55 UTC;-1;12.50;0.00;2.27;0.00;0.00;85.23
docker10;1;2017-07-18 20:16:56 UTC;-1;88.00;0.00;8.00;0.00;0.00;4.00
docker10;1;2017-07-18 20:16:57 UTC;-1;91.92;0.00;8.08;0.00;0.00;0.00
docker10;1;2017-07-18 20:16:58 UTC;-1;51.00;0.00;3.00;0.00;0.00;46.00
docker10;1;2017-07-18 20:16:59 UTC;-1;62.63;0.00;23.23;11.11;0.00;3.03
docker10;1;2017-07-18 20:17:00 UTC;-1;86.87;0.00;8.08;4.04;1.01;0.00
docker10;1;2017-07-18 20:17:01 UTC;-1;94.00;0.00;6.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:02 UTC;-1;93.00;0.00;7.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:03 UTC;-1;92.00;0.00;8.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:04 UTC;-1;93.00;0.00;7.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:05 UTC;-1;89.00;0.00;11.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:06 UTC;-1;95.00;0.00;5.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:07 UTC;-1;93.00;0.00;7.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:08 UTC;-1;92.00;0.00;8.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:09 UTC;-1;98.00;0.00;2.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:10 UTC;-1;97.00;0.00;3.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:11 UTC;-1;95.00;0.00;5.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:12 UTC;-1;96.00;0.00;4.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:13 UTC;-1;97.98;0.00;2.02;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:14 UTC;-1;94.00;0.00;6.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:15 UTC;-1;91.09;0.00;8.91;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:16 UTC;-1;95.00;0.00;5.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:17 UTC;-1;96.97;0.00;3.03;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:18 UTC;-1;96.04;0.00;3.96;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:19 UTC;-1;94.00;0.00;5.00;0.00;1.00;0.00
docker10;1;2017-07-18 20:17:20 UTC;-1;95.00;0.00;5.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:21 UTC;-1;83.00;0.00;16.00;1.00;0.00;0.00
docker10;1;2017-07-18 20:17:22 UTC;-1;97.00;0.00;3.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:23 UTC;-1;97.00;0.00;3.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:24 UTC;-1;30.30;0.00;4.04;1.01;0.00;64.65
docker10;1;2017-07-18 20:17:25 UTC;-1;0.99;0.00;0.99;0.00;0.00;98.02
docker10;1;2017-07-18 20:17:26 UTC;-1;3.00;0.00;0.00;0.00;0.00;97.00
docker10;1;2017-07-18 20:17:27 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
docker10;1;2017-07-18 20:17:28 UTC;-1;7.07;0.00;9.09;0.00;0.00;83.84
docker10;1;2017-07-18 20:17:29 UTC;-1;0.99;0.00;1.98;0.99;0.00;96.04
docker10;1;2017-07-18 20:17:30 UTC;-1;40.40;0.00;23.23;3.03;0.00;33.33
docker10;1;2017-07-18 20:17:31 UTC;-1;94.00;0.00;6.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:32 UTC;-1;94.00;0.00;6.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:33 UTC;-1;89.11;0.00;10.89;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:34 UTC;-1;91.92;0.00;8.08;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:35 UTC;-1;94.00;0.00;6.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:36 UTC;-1;95.00;0.00;5.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:37 UTC;-1;93.00;0.00;7.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:38 UTC;-1;92.00;0.00;8.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:39 UTC;-1;92.00;0.00;8.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:40 UTC;-1;97.00;0.00;3.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:41 UTC;-1;95.00;0.00;5.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:17:42 UTC;-1;93.00;0.00;7.00;0.00;0.00;0.00
