# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
docker10;1;2017-07-18 18:26:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:43 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:43 UTC;eth0;6.00;1.00;0.38;0.13;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:44 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:45 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:45 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:46 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:46 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:47 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:47 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:48 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:48 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:48 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:49 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:49 UTC;eth0;2.97;2.97;0.21;0.18;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:50 UTC;eth0;7.14;7.14;1.44;2.32;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:51 UTC;eth0;3.96;1.98;0.37;0.23;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:52 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:52 UTC;eth0;6.00;4.00;0.46;0.41;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:53 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:53 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:54 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:54 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:55 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:55 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:56 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:26:56 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;16;2017-07-18 18:27:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;16;2017-07-18 18:27:12 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;16;2017-07-18 18:27:12 UTC;eth0;0.79;1.03;0.06;0.13;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:13 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:13 UTC;eth0;5.05;0.00;0.33;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:14 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:14 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:15 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:15 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:16 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:16 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:17 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:17 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:18 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:18 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:19 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:19 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:20 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:20 UTC;eth0;1.00;1.00;0.07;0.13;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:21 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:21 UTC;eth0;790.00;442.00;1119.33;28.50;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:22 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:22 UTC;eth0;2019.35;789.25;2866.42;51.14;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:23 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:23 UTC;eth0;2.00;0.00;0.13;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:24 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:24 UTC;eth0;6.00;8.00;0.39;1.73;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:25 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:25 UTC;eth0;16.16;19.19;1.99;3.65;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 18:27:26 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
