# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-03-22 19:09:28 UTC;wlan0;38.00;0.00;2.08;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:28 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:28 UTC;eth0;39.00;2.00;2.39;0.79;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:29 UTC;wlan0;37.00;0.00;3.11;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:29 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:29 UTC;eth0;50.00;2.00;3.44;0.69;0.00;0.00;0.00;0.03
isaacpi;1;2017-03-22 19:09:30 UTC;wlan0;11.00;0.00;0.64;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:30 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:30 UTC;eth0;31.00;0.00;2.10;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:31 UTC;wlan0;18.00;0.00;1.03;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:31 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:31 UTC;eth0;59.00;0.00;3.52;0.00;0.00;0.00;0.00;0.03
isaacpi;1;2017-03-22 19:09:32 UTC;wlan0;18.00;0.00;0.82;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:32 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:32 UTC;eth0;32.00;0.00;1.81;0.00;0.00;0.00;0.00;0.01
isaacpi;1;2017-03-22 19:09:33 UTC;wlan0;34.00;0.00;3.19;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:33 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:33 UTC;eth0;54.00;0.00;3.02;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:34 UTC;wlan0;19.00;0.00;1.20;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:34 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:34 UTC;eth0;25.00;5.00;1.51;1.51;0.00;0.00;0.00;0.01
isaacpi;1;2017-03-22 19:09:35 UTC;wlan0;34.00;0.00;2.01;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:35 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:35 UTC;eth0;47.00;0.00;2.71;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:36 UTC;wlan0;27.00;0.00;1.65;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:36 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:36 UTC;eth0;30.00;0.00;1.79;0.00;0.00;0.00;0.00;0.01
isaacpi;1;2017-03-22 19:09:37 UTC;wlan0;44.00;0.00;2.50;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:37 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:37 UTC;eth0;42.00;0.00;2.46;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:38 UTC;wlan0;38.00;0.00;3.57;0.00;0.00;0.00;2.00;0.00
isaacpi;1;2017-03-22 19:09:38 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:38 UTC;eth0;28.00;0.00;2.23;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:39 UTC;wlan0;54.00;0.00;3.04;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:39 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:39 UTC;eth0;63.00;0.00;3.47;0.00;0.00;0.00;0.00;0.03
isaacpi;1;2017-03-22 19:09:40 UTC;wlan0;13.00;0.00;0.98;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:40 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:40 UTC;eth0;38.00;0.00;2.26;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:41 UTC;wlan0;7.00;0.00;0.41;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:41 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:41 UTC;eth0;62.00;0.00;3.50;0.00;0.00;0.00;0.00;0.03
isaacpi;1;2017-03-22 19:09:42 UTC;wlan0;12.00;0.00;1.18;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:42 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:42 UTC;eth0;38.00;0.00;2.31;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:43 UTC;wlan0;16.00;0.00;3.39;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:43 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:43 UTC;eth0;58.00;0.00;3.22;0.00;0.00;0.00;0.00;0.03
isaacpi;1;2017-03-22 19:09:44 UTC;wlan0;9.00;0.00;0.57;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:44 UTC;eth0;41.00;0.00;2.33;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:45 UTC;wlan0;7.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:45 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:45 UTC;eth0;43.00;2.00;2.44;0.15;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:46 UTC;wlan0;17.00;0.00;1.08;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:46 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:46 UTC;eth0;32.00;0.00;1.91;0.00;0.00;0.00;0.00;0.02
isaacpi;1;2017-03-22 19:09:47 UTC;wlan0;3.00;0.00;0.20;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:47 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-22 19:09:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
