# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
isaacpi;1;2017-03-22 19:09:28 UTC;307248;640484;67.58;32112;228212;1060604;101.00;463544;140436;132
isaacpi;1;2017-03-22 19:09:29 UTC;305700;642032;67.74;32124;228304;1060604;101.00;465508;140200;144
isaacpi;1;2017-03-22 19:09:30 UTC;301296;646436;68.21;32124;228316;1060604;101.00;469824;140204;156
isaacpi;1;2017-03-22 19:09:31 UTC;295872;651860;68.78;32124;228328;1062588;101.19;475252;140204;92
isaacpi;1;2017-03-22 19:09:32 UTC;295840;651892;68.78;32124;228340;1065244;101.44;475276;140204;104
isaacpi;1;2017-03-22 19:09:33 UTC;294104;653628;68.97;32132;228336;1065244;101.44;476964;140208;104
isaacpi;1;2017-03-22 19:09:34 UTC;293816;653916;69.00;32140;228352;1068112;101.71;477124;140204;184
isaacpi;1;2017-03-22 19:09:35 UTC;293736;653996;69.01;32140;228372;1068112;101.71;477256;140180;204
isaacpi;1;2017-03-22 19:09:36 UTC;293736;653996;69.01;32140;228384;1068112;101.71;477268;140180;216
isaacpi;1;2017-03-22 19:09:37 UTC;293768;653964;69.00;32140;228396;1068112;101.71;477280;140180;228
isaacpi;1;2017-03-22 19:09:38 UTC;293768;653964;69.00;32148;228404;1068112;101.71;477288;140184;236
isaacpi;1;2017-03-22 19:09:39 UTC;293612;654120;69.02;32148;228416;1068112;101.71;477308;140180;248
isaacpi;1;2017-03-22 19:09:40 UTC;293644;654088;69.02;32148;228428;1068112;101.71;477320;140180;260
isaacpi;1;2017-03-22 19:09:41 UTC;293644;654088;69.02;32148;228440;1068112;101.71;477340;140184;260
isaacpi;1;2017-03-22 19:09:42 UTC;293620;654112;69.02;32148;228448;1068112;101.71;477340;140184;268
isaacpi;1;2017-03-22 19:09:43 UTC;293620;654112;69.02;32156;228460;1068112;101.71;477352;140180;280
