sep=;
# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
docker10;1;2017-07-18 19:22:48 UTC;351044;665100;65.45;17820;228936;631844;62.18;463732;143312;36
docker10;1;2017-07-18 19:22:49 UTC;351044;665100;65.45;17820;228948;631844;62.18;463732;143312;48
docker10;1;2017-07-18 19:22:50 UTC;350468;665676;65.51;17820;228956;631844;62.18;461740;143312;56
docker10;1;2017-07-18 19:22:51 UTC;345500;670644;66.00;17820;232256;631844;62.18;466472;145820;172
docker10;1;2017-07-18 19:22:52 UTC;342712;673432;66.27;17828;235012;636000;62.59;469404;145780;2912
docker10;1;2017-07-18 19:22:53 UTC;335896;680248;66.94;17860;239512;640016;62.98;473528;148212;7440
docker10;1;2017-07-18 19:22:54 UTC;335276;680868;67.01;17860;239524;640016;62.98;474148;148188;7452
docker10;1;2017-07-18 19:22:55 UTC;334904;681240;67.04;17860;239536;640016;62.98;474480;148192;7464
docker10;1;2017-07-18 19:22:56 UTC;332640;683504;67.26;17860;239544;640016;62.98;476876;148140;7524
docker10;1;2017-07-18 19:22:57 UTC;322736;693408;68.24;17864;239840;644036;63.38;486712;148156;7524
docker10;1;2017-07-18 19:22:58 UTC;315552;700592;68.95;17876;240076;649960;63.96;493748;148236;7864
docker10;1;2017-07-18 19:22:59 UTC;314996;701148;69.00;17876;240552;649960;63.96;493984;148444;8340
docker10;1;2017-07-18 19:23:00 UTC;322180;693964;68.29;17876;241292;649960;63.96;486192;148792;9080
docker10;1;2017-07-18 19:23:01 UTC;321276;694868;68.38;17876;242484;649960;63.96;486804;149416;10272
docker10;1;2017-07-18 19:23:02 UTC;319232;696912;68.58;17876;244548;649960;63.96;487888;150400;12336
docker10;1;2017-07-18 19:23:03 UTC;316528;699616;68.85;17884;247148;649960;63.96;489284;151632;14952
docker10;1;2017-07-18 19:23:04 UTC;312756;703388;69.22;17888;250576;649960;63.96;491052;153356;18384
docker10;1;2017-07-18 19:23:05 UTC;307288;708856;69.76;17888;256072;649960;63.96;493824;156000;23876
docker10;1;2017-07-18 19:23:06 UTC;300448;715696;70.43;17888;262524;649960;63.96;497148;159208;30328
docker10;1;2017-07-18 19:23:07 UTC;274592;741552;72.98;17888;283000;678996;66.82;505784;176148;7800
docker10;1;2017-07-18 19:23:08 UTC;211636;804508;79.17;18424;314268;887668;87.36;564232;178012;8028
docker10;1;2017-07-18 19:23:09 UTC;190436;825708;81.26;18424;317624;887668;87.36;583580;179728;8032
docker10;1;2017-07-18 19:23:10 UTC;180428;835716;82.24;18424;320564;944336;92.93;592120;181216;8044
docker10;1;2017-07-18 19:23:11 UTC;158628;857516;84.39;18424;326408;948440;93.34;609920;185128;8060
docker10;1;2017-07-18 19:23:12 UTC;144616;871528;85.77;18424;327448;953624;93.85;623556;185508;8068
docker10;1;2017-07-18 19:23:13 UTC;132136;884008;87.00;18432;330464;953624;93.85;634336;187312;8084
docker10;1;2017-07-18 19:23:14 UTC;124888;891256;87.71;18432;331780;968728;95.33;640984;187828;8108
docker10;1;2017-07-18 19:23:15 UTC;117448;898696;88.44;18432;332860;968728;95.33;648212;187904;8116
docker10;1;2017-07-18 19:23:16 UTC;106280;909864;89.54;18432;334060;972756;95.73;658876;188316;8128
docker10;1;2017-07-18 19:23:17 UTC;94792;921352;90.67;18432;334656;972756;95.73;670052;188492;8136
docker10;1;2017-07-18 19:23:18 UTC;99892;916252;90.17;18432;334888;976732;96.12;665064;188592;7456
docker10;1;2017-07-18 19:23:19 UTC;95552;920592;90.60;18440;335824;976732;96.12;668872;188992;7496
