sep=;
# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-07-13 19:20:00 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:01 UTC;wlan0;2856.00;2305.00;4128.22;219.27;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:01 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:01 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:02 UTC;wlan0;3021.00;2183.00;4369.92;200.97;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:02 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:02 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:03 UTC;wlan0;2904.00;1897.00;4190.04;172.50;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:03 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:03 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:03 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:04 UTC;wlan0;2821.00;2083.00;4072.69;196.53;0.00;0.00;5.00;0.00
isaacpi;1;2017-07-13 19:20:04 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:04 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:04 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:05 UTC;wlan0;2929.00;2314.00;4232.36;218.44;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:05 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:05 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:05 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:06 UTC;wlan0;1626.00;1178.00;2326.37;110.23;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:06 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:06 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:06 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;4;2017-07-13 19:20:09 UTC;wlan0;36.08;1.42;1.62;0.18;0.00;0.00;0.00;0.00
isaacpi;4;2017-07-13 19:20:09 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;4;2017-07-13 19:20:09 UTC;lo;0.57;0.57;0.03;0.03;0.00;0.00;0.00;0.00
isaacpi;4;2017-07-13 19:20:09 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:10 UTC;wlan0;48.00;0.00;2.63;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:10 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:10 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:11 UTC;wlan0;51.00;0.00;2.88;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:11 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:11 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:12 UTC;wlan0;32.00;0.00;1.44;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:12 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
