sep=;
# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
isaacpi;1;2017-07-13 19:19:48 UTC;189392;758340;80.02;7752;286988;1137336;108.30;473172;242560;68
isaacpi;1;2017-07-13 19:19:49 UTC;189392;758340;80.02;7752;286996;1137336;108.30;473172;242560;76
isaacpi;1;2017-07-13 19:19:50 UTC;172996;774736;81.75;7768;302128;1137336;108.30;482128;249244;14764
isaacpi;1;2017-07-13 19:19:51 UTC;167416;780316;82.34;7768;302768;1137336;108.30;490168;246736;14776
isaacpi;1;2017-07-13 19:19:52 UTC;163812;783920;82.72;7776;304608;1137336;108.30;494300;246160;14936
isaacpi;1;2017-07-13 19:19:53 UTC;159596;788136;83.16;7776;308784;1137336;108.30;497240;247600;15036
isaacpi;1;2017-07-13 19:19:54 UTC;156000;791732;83.54;7776;312460;1137336;108.30;500376;247952;15048
isaacpi;1;2017-07-13 19:19:55 UTC;152528;795204;83.91;7776;315472;1137336;108.30;503612;248584;15044
isaacpi;1;2017-07-13 19:19:56 UTC;149304;798428;84.25;7776;317632;1137336;108.30;506592;249036;15068
isaacpi;1;2017-07-13 19:19:57 UTC;144096;803636;84.80;7776;319736;1137336;108.30;511640;249100;15080
isaacpi;1;2017-07-13 19:19:58 UTC;143592;804140;84.85;7792;320192;1137336;108.30;512104;249216;15096
isaacpi;1;2017-07-13 19:19:59 UTC;170052;777680;82.06;7792;293816;1137336;108.30;495340;239596;18164
isaacpi;1;2017-07-13 19:20:00 UTC;166332;781400;82.45;7792;297732;1137336;108.30;497500;241168;21932
isaacpi;1;2017-07-13 19:20:01 UTC;162356;785376;82.87;7792;301708;1137336;108.30;499980;242756;26052
isaacpi;1;2017-07-13 19:20:02 UTC;158072;789660;83.32;7792;305908;1137336;108.30;502684;244192;30252
isaacpi;1;2017-07-13 19:20:03 UTC;153612;794120;83.79;7800;309968;1136740;108.25;505480;245564;34316
isaacpi;1;2017-07-13 19:20:04 UTC;149604;798128;84.21;7800;313948;1136740;108.25;508068;246952;38296
isaacpi;1;2017-07-13 19:20:05 UTC;145416;802316;84.66;7800;317960;1136740;108.25;510668;248320;42308
isaacpi;1;2017-07-13 19:20:06 UTC;143188;804544;84.89;7800;320292;1136740;108.25;512312;249176;44364
isaacpi;4;2017-07-13 19:20:09 UTC;143064;804668;84.90;7808;320304;1136740;108.25;512324;249180;35968
isaacpi;1;2017-07-13 19:20:10 UTC;143064;804668;84.90;7808;320316;1136740;108.25;512336;249176;35980
isaacpi;1;2017-07-13 19:20:11 UTC;143064;804668;84.90;7812;320328;1136740;108.25;512352;249176;35992
isaacpi;1;2017-07-13 19:20:12 UTC;142940;804792;84.92;7816;320348;1136740;108.25;512380;249176;27812
isaacpi;1;2017-07-13 19:20:13 UTC;142940;804792;84.92;7820;320364;1136740;108.25;512404;249176;19632
isaacpi;1;2017-07-13 19:20:14 UTC;140668;807064;85.16;7824;320360;1175960;111.98;514912;249180;14752
isaacpi;1;2017-07-13 19:20:15 UTC;140644;807088;85.16;7824;320384;1175960;111.98;515028;249168;14796
isaacpi;1;2017-07-13 19:20:16 UTC;140644;807088;85.16;7824;320396;1175960;111.98;515040;249168;14808
isaacpi;1;2017-07-13 19:20:17 UTC;140132;807600;85.21;7828;320408;1176932;112.08;515152;249168;168
isaacpi;1;2017-07-13 19:20:18 UTC;140148;807584;85.21;7828;320464;1176932;112.08;515212;249188;80
isaacpi;1;2017-07-13 19:20:19 UTC;140148;807584;85.21;7828;320476;1176932;112.08;515224;249184;96
isaacpi;1;2017-07-13 19:20:20 UTC;140148;807584;85.21;7832;320484;1176932;112.08;515236;249184;108
isaacpi;15;2017-07-13 19:20:35 UTC;138212;809520;85.42;7880;320520;1197680;114.05;516360;249156;520
isaacpi;1;2017-07-13 19:20:36 UTC;129160;818572;86.37;7916;321108;1346772;128.25;534048;239748;556
isaacpi;1;2017-07-13 19:20:37 UTC;120104;827628;87.33;7916;321172;1348728;128.43;544840;238620;608
isaacpi;1;2017-07-13 19:20:38 UTC;115516;832216;87.81;7916;321188;1351604;128.71;549604;238440;620
isaacpi;1;2017-07-13 19:20:39 UTC;112440;835292;88.14;7916;321200;1352936;128.84;552376;238408;632
isaacpi;1;2017-07-13 19:20:40 UTC;103056;844676;89.13;7916;321212;1357580;129.28;562264;238356;644
isaacpi;1;2017-07-13 19:20:41 UTC;96856;850876;89.78;7924;321220;1360416;129.55;568464;238292;656
isaacpi;1;2017-07-13 19:20:42 UTC;91896;855836;90.30;7924;321240;1362328;129.73;574684;237180;680
isaacpi;1;2017-07-13 19:20:43 UTC;89540;858192;90.55;7924;321252;1363352;129.83;577456;236624;692
isaacpi;1;2017-07-13 19:20:44 UTC;85952;861780;90.93;7924;321264;1373792;130.82;581260;236428;704
isaacpi;1;2017-07-13 19:20:45 UTC;81980;865752;91.35;7924;321280;1374328;130.87;584696;236088;716
isaacpi;1;2017-07-13 19:20:46 UTC;75752;871980;92.01;7924;321300;1375608;130.99;592060;235124;736
isaacpi;1;2017-07-13 19:20:47 UTC;73916;873816;92.20;7932;321312;1376644;131.09;594148;234824;316
isaacpi;1;2017-07-13 19:20:48 UTC;72428;875304;92.36;7932;321328;1377668;131.19;595680;234648;312
isaacpi;1;2017-07-13 19:20:49 UTC;70692;877040;92.54;7932;321340;1377668;131.19;597816;234440;324
isaacpi;1;2017-07-13 19:20:50 UTC;69204;878528;92.70;7932;321352;1378692;131.29;599488;234284;336
isaacpi;1;2017-07-13 19:20:51 UTC;67592;880140;92.87;7932;321360;1382696;131.67;601324;234104;344
isaacpi;3;2017-07-13 19:20:54 UTC;64120;883612;93.23;7940;321372;1384744;131.86;605616;233344;96
isaacpi;1;2017-07-13 19:20:55 UTC;63856;883876;93.26;7940;321384;1384744;131.86;606200;233328;120
isaacpi;1;2017-07-13 19:20:56 UTC;63468;884264;93.30;7940;321400;1384744;131.86;606536;233324;136
isaacpi;1;2017-07-13 19:20:57 UTC;60856;886876;93.58;7940;321408;1387692;132.15;609160;233324;144
isaacpi;1;2017-07-13 19:20:58 UTC;59740;887992;93.70;7948;321416;1388736;132.24;610440;233324;156
isaacpi;1;2017-07-13 19:20:59 UTC;55276;892456;94.17;7948;321432;1404980;133.79;614916;233324;264
isaacpi;1;2017-07-13 19:21:00 UTC;44736;902996;95.28;7948;321444;1406008;133.89;625416;233260;276
isaacpi;1;2017-07-13 19:21:01 UTC;42504;905228;95.52;7948;321456;1407040;133.99;627488;233260;288
isaacpi;1;2017-07-13 19:21:02 UTC;41264;906468;95.65;7948;321464;1408064;134.08;628856;233264;296
isaacpi;1;2017-07-13 19:21:03 UTC;39776;907956;95.80;7956;321476;1408988;134.17;630012;233260;316
isaacpi;1;2017-07-13 19:21:04 UTC;37916;909816;96.00;7956;321488;1408988;134.17;631716;233260;328
isaacpi;1;2017-07-13 19:21:05 UTC;36304;911428;96.17;7956;321500;1408988;134.17;633376;233260;340
isaacpi;1;2017-07-13 19:21:06 UTC;35452;912280;96.26;7956;321508;1410012;134.27;634276;233264;348
isaacpi;1;2017-07-13 19:21:07 UTC;34212;913520;96.39;7956;321520;1415216;134.77;635556;233260;360
