# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;76;2017-07-16 01:30:29 UTC;-1;3.91;0.00;0.43;0.78;0.00;94.87
isaacpi;1;2017-07-16 01:30:30 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 01:30:31 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-16 01:30:32 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-16 01:30:33 UTC;-1;0.25;0.00;0.00;0.00;0.00;99.75
isaacpi;1;2017-07-16 01:30:34 UTC;-1;16.67;0.00;2.27;0.25;0.00;80.81
isaacpi;1;2017-07-16 01:30:35 UTC;-1;8.42;0.00;6.38;0.00;0.00;85.20
isaacpi;1;2017-07-16 01:30:36 UTC;-1;12.21;0.00;7.63;0.00;0.00;80.15
isaacpi;1;2017-07-16 01:30:37 UTC;-1;13.64;0.00;11.11;0.00;0.00;75.25
isaacpi;1;2017-07-16 01:30:38 UTC;-1;22.31;0.00;3.76;0.00;0.00;73.93
isaacpi;1;2017-07-16 01:30:39 UTC;-1;25.69;0.00;1.25;0.00;0.00;73.07
isaacpi;1;2017-07-16 01:30:40 UTC;-1;22.61;0.00;4.02;0.75;0.00;72.61
isaacpi;1;2017-07-16 01:30:41 UTC;-1;21.61;0.00;4.77;0.00;0.00;73.62
isaacpi;1;2017-07-16 01:30:42 UTC;-1;23.81;0.00;3.01;0.00;0.00;73.18
isaacpi;1;2017-07-16 01:30:43 UTC;-1;16.88;0.00;2.27;10.33;0.00;70.53
isaacpi;1;2017-07-16 01:30:44 UTC;-1;4.79;0.00;4.53;20.65;0.00;70.03
isaacpi;1;2017-07-16 01:30:45 UTC;-1;19.38;0.00;7.49;5.17;0.00;67.96
isaacpi;1;2017-07-16 01:30:46 UTC;-1;29.04;0.00;2.02;1.26;0.00;67.68
isaacpi;1;2017-07-16 01:30:47 UTC;-1;25.88;0.00;2.01;0.75;0.00;71.36
isaacpi;1;2017-07-16 01:30:48 UTC;-1;14.50;0.00;0.50;30.25;0.00;54.75
isaacpi;1;2017-07-16 01:30:49 UTC;-1;0.25;0.00;0.25;49.87;0.00;49.62
isaacpi;1;2017-07-16 01:30:50 UTC;-1;2.51;0.00;0.25;47.87;0.00;49.37
isaacpi;1;2017-07-16 01:30:51 UTC;-1;5.04;0.00;0.25;66.25;0.00;28.46
isaacpi;1;2017-07-16 01:30:52 UTC;-1;0.00;0.00;0.25;74.94;0.00;24.81
isaacpi;1;2017-07-16 01:30:53 UTC;-1;0.50;0.00;0.00;74.69;0.00;24.81
isaacpi;1;2017-07-16 01:30:54 UTC;-1;0.50;0.00;0.50;74.44;0.00;24.56
isaacpi;1;2017-07-16 01:30:55 UTC;-1;7.61;0.00;3.30;49.75;0.00;39.34
isaacpi;1;2017-07-16 01:30:56 UTC;-1;0.00;0.00;0.75;33.50;0.00;65.75
isaacpi;6;2017-07-16 01:31:02 UTC;-1;0.62;0.00;0.54;74.48;0.00;24.36
isaacpi;7;2017-07-16 01:31:09 UTC;-1;0.29;0.00;0.40;70.64;0.00;28.68
isaacpi;1;2017-07-16 01:31:10 UTC;-1;0.25;0.00;1.00;49.38;0.00;49.38
isaacpi;1;2017-07-16 01:31:11 UTC;-1;0.00;0.00;0.75;49.50;0.00;49.75
isaacpi;1;2017-07-16 01:31:12 UTC;-1;0.00;0.00;1.49;49.38;0.00;49.13
isaacpi;1;2017-07-16 01:31:13 UTC;-1;1.25;0.00;1.25;48.87;0.00;48.62
isaacpi;1;2017-07-16 01:31:14 UTC;-1;0.25;0.00;0.50;49.75;0.00;49.50
isaacpi;1;2017-07-16 01:31:15 UTC;-1;5.29;0.00;0.50;45.09;0.00;49.12
isaacpi;1;2017-07-16 01:31:16 UTC;-1;0.25;0.00;0.50;49.37;0.00;49.87
isaacpi;1;2017-07-16 01:31:17 UTC;-1;2.49;0.00;0.50;47.63;0.00;49.38
isaacpi;1;2017-07-16 01:31:18 UTC;-1;0.00;0.00;0.25;50.00;0.00;49.75
isaacpi;1;2017-07-16 01:31:19 UTC;-1;0.75;0.00;0.75;48.62;0.00;49.87
isaacpi;1;2017-07-16 01:31:20 UTC;-1;16.08;0.00;1.51;22.11;0.00;60.30
isaacpi;1;2017-07-16 01:31:21 UTC;-1;44.67;0.00;5.33;2.79;0.00;47.21
isaacpi;1;2017-07-16 01:31:22 UTC;-1;40.05;0.00;1.76;11.08;0.00;47.10
isaacpi;1;2017-07-16 01:31:23 UTC;-1;0.25;0.00;0.50;24.69;0.00;74.56
isaacpi;1;2017-07-16 01:31:24 UTC;-1;25.63;0.00;1.26;14.82;0.00;58.29
isaacpi;1;2017-07-16 01:31:25 UTC;-1;49.87;0.00;3.01;1.25;0.00;45.86
isaacpi;1;2017-07-16 01:31:26 UTC;-1;13.35;0.00;0.50;39.29;0.00;46.85
isaacpi;1;2017-07-16 01:31:27 UTC;-1;9.57;0.00;0.76;22.92;0.00;66.75
isaacpi;1;2017-07-16 01:31:28 UTC;-1;10.10;0.00;1.26;24.75;0.00;63.89
isaacpi;1;2017-07-16 01:31:29 UTC;-1;19.05;0.00;1.25;18.30;0.00;61.40
isaacpi;1;2017-07-16 01:31:30 UTC;-1;29.03;0.00;2.48;0.25;0.00;68.24
isaacpi;1;2017-07-16 01:31:31 UTC;-1;20.00;0.00;2.00;6.50;0.00;71.50
isaacpi;1;2017-07-16 01:31:32 UTC;-1;25.63;0.00;1.01;1.01;0.00;72.36
isaacpi;1;2017-07-16 01:31:33 UTC;-1;25.63;0.00;1.78;0.00;0.00;72.59
isaacpi;1;2017-07-16 01:31:34 UTC;-1;29.90;0.00;0.50;0.00;0.00;69.60
isaacpi;1;2017-07-16 01:31:35 UTC;-1;28.54;0.00;1.01;0.25;0.00;70.20
isaacpi;1;2017-07-16 01:31:36 UTC;-1;2.26;0.00;0.25;23.31;0.00;74.19
isaacpi;1;2017-07-16 01:31:37 UTC;-1;3.26;0.00;0.75;42.36;0.00;53.63
isaacpi;1;2017-07-16 01:31:38 UTC;-1;0.00;0.00;0.50;49.75;0.00;49.75
isaacpi;1;2017-07-16 01:31:39 UTC;-1;6.02;0.00;0.50;35.84;0.00;57.64
isaacpi;1;2017-07-16 01:31:40 UTC;-1;12.09;0.00;0.76;14.11;0.00;73.05
isaacpi;1;2017-07-16 01:31:41 UTC;-1;26.88;0.00;1.26;3.02;0.00;68.84
isaacpi;1;2017-07-16 01:31:42 UTC;-1;26.13;0.00;1.01;0.25;0.00;72.61
isaacpi;1;2017-07-16 01:31:43 UTC;-1;28.64;0.00;2.72;0.74;0.00;67.90
isaacpi;1;2017-07-16 01:31:44 UTC;-1;28.68;0.00;1.27;0.00;0.00;70.05
isaacpi;1;2017-07-16 01:31:45 UTC;-1;27.57;0.00;1.50;0.00;0.00;70.93
isaacpi;1;2017-07-16 01:31:46 UTC;-1;27.18;0.00;1.75;0.50;0.00;70.57
isaacpi;1;2017-07-16 01:31:47 UTC;-1;15.54;0.00;1.25;29.07;0.00;54.14
isaacpi;1;2017-07-16 01:31:48 UTC;-1;0.00;0.00;0.25;31.08;0.00;68.67
isaacpi;1;2017-07-16 01:31:49 UTC;-1;0.76;0.00;0.00;25.25;0.00;73.99
isaacpi;1;2017-07-16 01:31:50 UTC;-1;0.00;0.00;0.50;24.94;0.00;74.56
isaacpi;1;2017-07-16 01:31:51 UTC;-1;3.76;0.00;0.25;46.37;0.00;49.62
isaacpi;1;2017-07-16 01:31:52 UTC;-1;12.69;0.00;1.02;25.38;0.00;60.91
isaacpi;1;2017-07-16 01:31:53 UTC;-1;17.25;0.00;3.75;7.25;0.00;71.75
isaacpi;1;2017-07-16 01:31:54 UTC;-1;26.12;0.00;1.99;0.00;0.00;71.89
isaacpi;1;2017-07-16 01:31:55 UTC;-1;26.08;0.00;1.01;0.00;0.00;72.91
isaacpi;1;2017-07-16 01:31:56 UTC;-1;26.93;0.00;2.99;0.50;0.00;69.58
isaacpi;1;2017-07-16 01:31:57 UTC;-1;30.35;0.00;0.25;0.25;0.00;69.15
isaacpi;1;2017-07-16 01:31:58 UTC;-1;28.54;0.00;1.52;0.00;0.00;69.95
isaacpi;1;2017-07-16 01:31:59 UTC;-1;27.89;0.00;0.50;0.00;0.00;71.61
isaacpi;1;2017-07-16 01:32:00 UTC;-1;27.32;0.00;1.00;0.00;0.00;71.68
isaacpi;1;2017-07-16 01:32:01 UTC;-1;27.57;0.00;1.00;0.25;0.00;71.18
isaacpi;1;2017-07-16 01:32:02 UTC;-1;8.25;0.00;0.25;54.50;0.00;37.00
isaacpi;1;2017-07-16 01:32:03 UTC;-1;0.25;0.00;0.00;54.89;0.00;44.86
isaacpi;1;2017-07-16 01:32:04 UTC;-1;0.25;0.00;0.00;50.00;0.00;49.75
isaacpi;1;2017-07-16 01:32:05 UTC;-1;0.00;0.00;0.75;49.75;0.00;49.50
isaacpi;1;2017-07-16 01:32:06 UTC;-1;7.58;0.00;0.25;26.26;0.00;65.91
isaacpi;1;2017-07-16 01:32:07 UTC;-1;14.04;0.00;0.00;12.53;0.00;73.43
isaacpi;1;2017-07-16 01:32:08 UTC;-1;27.16;0.00;1.27;0.00;0.00;71.57
isaacpi;1;2017-07-16 01:32:09 UTC;-1;27.34;0.00;0.51;0.00;0.00;72.15
isaacpi;1;2017-07-16 01:32:10 UTC;-1;25.50;0.00;2.50;0.00;0.00;72.00
isaacpi;1;2017-07-16 01:32:11 UTC;-1;23.87;0.00;1.51;0.00;0.00;74.62
isaacpi;1;2017-07-16 01:32:12 UTC;-1;1.01;0.00;2.27;76.57;0.00;20.15
isaacpi;1;2017-07-16 01:32:13 UTC;-1;0.75;0.00;0.75;98.50;0.00;0.00
isaacpi;1;2017-07-16 01:32:14 UTC;-1;0.25;0.00;0.75;57.89;0.00;41.10
isaacpi;1;2017-07-16 01:32:15 UTC;-1;0.50;0.00;0.50;30.15;0.00;68.84
isaacpi;1;2017-07-16 01:32:16 UTC;-1;0.50;0.00;0.75;37.69;0.00;61.06
isaacpi;1;2017-07-16 01:32:17 UTC;-1;0.00;0.00;0.50;33.17;0.00;66.33
isaacpi;1;2017-07-16 01:32:18 UTC;-1;16.71;0.00;0.50;9.23;0.00;73.57
isaacpi;1;2017-07-16 01:32:19 UTC;-1;6.73;0.00;1.00;18.95;0.00;73.32
isaacpi;1;2017-07-16 01:32:20 UTC;-1;24.19;0.00;0.50;2.24;0.00;73.07
isaacpi;1;2017-07-16 01:32:21 UTC;-1;25.81;0.00;0.75;0.00;0.00;73.43
isaacpi;1;2017-07-16 01:32:22 UTC;-1;24.94;0.00;1.00;2.74;0.00;71.32
isaacpi;1;2017-07-16 01:32:23 UTC;-1;24.56;0.00;0.75;0.00;0.00;74.69
isaacpi;1;2017-07-16 01:32:24 UTC;-1;25.00;0.00;0.50;0.00;0.00;74.50
isaacpi;1;2017-07-16 01:32:25 UTC;-1;24.69;0.00;0.76;0.00;0.00;74.56
isaacpi;1;2017-07-16 01:32:26 UTC;-1;11.56;0.00;1.01;0.25;0.00;87.19
isaacpi;1;2017-07-16 01:32:27 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-16 01:32:28 UTC;-1;0.00;0.00;0.50;0.25;0.00;99.25
isaacpi;1;2017-07-16 01:32:29 UTC;-1;0.00;0.00;0.50;20.10;0.00;79.40
isaacpi;1;2017-07-16 01:32:30 UTC;-1;1.51;0.00;1.51;24.69;0.00;72.29
isaacpi;1;2017-07-16 01:32:31 UTC;-1;0.50;0.00;2.26;21.36;0.00;75.88
isaacpi;1;2017-07-16 01:32:32 UTC;-1;19.44;0.00;11.36;13.13;0.00;56.06
isaacpi;1;2017-07-16 01:32:33 UTC;-1;20.10;0.00;3.52;0.25;0.00;76.13
isaacpi;1;2017-07-16 01:32:34 UTC;-1;0.75;0.00;0.25;0.00;0.00;98.99
isaacpi;1;2017-07-16 01:32:35 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-07-16 01:32:36 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-16 01:32:37 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 01:32:38 UTC;-1;0.25;0.00;0.51;0.76;0.00;98.48
isaacpi;1;2017-07-16 01:32:39 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-16 01:32:40 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 01:32:41 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 01:32:42 UTC;-1;0.50;0.00;0.50;0.00;0.00;99.00
