sep=;
# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
isaacpi;1;2017-07-16 19:55:01 UTC;286212;661520;69.80;28132;228260;1086612;103.47;487396;137732;88
isaacpi;1;2017-07-16 19:55:02 UTC;286188;661544;69.80;28132;228272;1085236;103.34;487484;137732;104
isaacpi;1;2017-07-16 19:55:03 UTC;286152;661580;69.81;28132;228284;1085236;103.34;487460;137732;116
isaacpi;1;2017-07-16 19:55:04 UTC;284860;662872;69.94;28132;228416;1086268;103.44;488328;137824;128
isaacpi;1;2017-07-16 19:55:05 UTC;282808;664924;70.16;28136;229764;1086268;103.44;490996;137660;144
isaacpi;4;2017-07-16 19:55:09 UTC;277552;670180;70.71;28148;232328;1085720;103.39;492612;141144;3976
isaacpi;1;2017-07-16 19:55:10 UTC;270456;677276;71.46;28204;239424;1085720;103.39;496328;144604;11104
isaacpi;1;2017-07-16 19:55:11 UTC;342312;605420;63.88;28208;239744;1012524;96.42;424880;143704;11056
isaacpi;1;2017-07-16 19:55:12 UTC;342348;605384;63.88;28220;239712;1012524;96.42;424936;143728;11236
isaacpi;1;2017-07-16 19:55:13 UTC;342472;605260;63.86;28220;239724;1012524;96.42;424940;143728;11248
isaacpi;1;2017-07-16 19:55:14 UTC;342472;605260;63.86;28220;239736;1012524;96.42;424952;143728;11260
isaacpi;1;2017-07-16 19:55:15 UTC;342472;605260;63.86;28220;239748;1012524;96.42;424964;143728;11272
isaacpi;1;2017-07-16 19:55:16 UTC;342348;605384;63.88;28220;239760;1012524;96.42;425372;143732;11284
isaacpi;1;2017-07-16 19:55:17 UTC;337008;610724;64.44;28228;239776;1014484;96.61;431148;143644;11324
isaacpi;1;2017-07-16 19:55:18 UTC;323320;624412;65.88;28232;249004;1045352;99.55;435588;152724;11340
isaacpi;1;2017-07-16 19:55:19 UTC;318256;629476;66.42;28668;249548;1083540;103.18;438876;153232;11520
isaacpi;1;2017-07-16 19:55:20 UTC;318056;629676;66.44;28672;249808;1083540;103.18;439256;153360;11620
isaacpi;1;2017-07-16 19:55:21 UTC;299452;648280;68.40;28692;258712;1344976;128.08;446952;162096;11652
isaacpi;1;2017-07-16 19:55:22 UTC;301812;645920;68.15;29188;262224;1228164;116.95;446876;161072;11672
isaacpi;1;2017-07-16 19:55:23 UTC;286828;660904;69.74;29512;271432;1251064;119.13;453632;169108;11732
isaacpi;1;2017-07-16 19:55:24 UTC;274344;673388;71.05;29512;276496;1252672;119.29;461940;173128;11744
isaacpi;1;2017-07-16 19:55:25 UTC;268516;679216;71.67;29516;279036;1253712;119.39;466664;174412;11756
