sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-16 19:56:05 UTC;-1;0.50;0.00;0.75;74.62;0.00;24.12
isaacpi;1;2017-07-16 19:56:06 UTC;-1;1.01;0.00;0.50;58.19;0.00;40.30
isaacpi;1;2017-07-16 19:56:07 UTC;-1;0.50;0.00;0.50;49.37;0.00;49.62
isaacpi;1;2017-07-16 19:56:08 UTC;-1;1.52;0.00;0.76;68.94;0.00;28.79
isaacpi;1;2017-07-16 19:56:09 UTC;-1;23.43;0.00;2.02;3.02;0.00;71.54
isaacpi;1;2017-07-16 19:56:10 UTC;-1;26.40;0.00;1.02;2.28;0.00;70.30
isaacpi;1;2017-07-16 19:56:11 UTC;-1;28.03;0.00;0.76;1.01;0.00;70.20
isaacpi;1;2017-07-16 19:56:12 UTC;-1;25.76;0.00;1.52;2.27;0.00;70.45
isaacpi;1;2017-07-16 19:56:13 UTC;-1;23.68;0.00;1.76;3.02;0.00;71.54
isaacpi;1;2017-07-16 19:56:14 UTC;-1;23.04;0.00;2.03;2.53;0.00;72.41
isaacpi;1;2017-07-16 19:56:15 UTC;-1;19.59;0.00;2.29;4.83;0.00;73.28
isaacpi;1;2017-07-16 19:56:16 UTC;-1;6.53;0.00;0.75;18.34;0.00;74.37
isaacpi;1;2017-07-16 19:56:17 UTC;-1;14.14;0.00;1.52;10.61;0.00;73.74
isaacpi;1;2017-07-16 19:56:18 UTC;-1;25.82;0.00;2.03;0.00;0.00;72.15
isaacpi;1;2017-07-16 19:56:19 UTC;-1;24.56;0.00;2.51;0.25;0.00;72.68
isaacpi;1;2017-07-16 19:56:20 UTC;-1;28.32;0.00;1.25;0.25;0.00;70.18
isaacpi;1;2017-07-16 19:56:21 UTC;-1;30.33;0.00;1.00;0.00;0.00;68.67
isaacpi;1;2017-07-16 19:56:22 UTC;-1;29.44;0.00;1.02;0.00;0.00;69.54
isaacpi;1;2017-07-16 19:56:23 UTC;-1;27.36;0.00;1.24;0.00;0.00;71.39
isaacpi;1;2017-07-16 19:56:24 UTC;-1;28.33;0.00;1.48;0.25;0.00;69.95
isaacpi;1;2017-07-16 19:56:25 UTC;-1;27.50;0.00;1.00;0.00;0.00;71.50
isaacpi;1;2017-07-16 19:56:26 UTC;-1;26.26;0.00;0.51;0.00;0.00;73.23
