sep=;
# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
isaacpi;1;2017-07-17 18:09:25 UTC;209792;737940;77.86;33816;327040;1053948;100.36;511488;189004;56
isaacpi;1;2017-07-17 18:09:26 UTC;209792;737940;77.86;33816;327048;1053948;100.36;511500;189008;64
isaacpi;1;2017-07-17 18:09:27 UTC;209792;737940;77.86;33816;327060;1053948;100.36;511512;189004;76
isaacpi;1;2017-07-17 18:09:28 UTC;209156;738576;77.93;33824;327844;1053948;100.36;512252;189004;896
isaacpi;1;2017-07-17 18:09:29 UTC;207452;740280;78.11;33824;329664;1053948;100.36;513932;189004;2716
isaacpi;1;2017-07-17 18:09:30 UTC;201760;745972;78.71;33824;334384;1053948;100.36;517052;191512;7436
isaacpi;1;2017-07-17 18:09:31 UTC;201700;746032;78.72;33824;334408;1053948;100.36;517296;191424;7468
isaacpi;1;2017-07-17 18:09:32 UTC;201708;746024;78.72;33824;334420;1053948;100.36;517360;191416;7480
isaacpi;1;2017-07-17 18:09:33 UTC;201584;746148;78.73;33832;334432;1053948;100.36;517372;191416;7632
isaacpi;1;2017-07-17 18:09:34 UTC;201460;746272;78.74;33832;334444;1053948;100.36;517504;191416;7644
isaacpi;1;2017-07-17 18:09:35 UTC;201460;746272;78.74;33832;334452;1053948;100.36;517532;191420;7652
isaacpi;1;2017-07-17 18:09:36 UTC;229668;718064;75.77;33832;305160;1053948;100.36;497856;182716;7812
isaacpi;1;2017-07-17 18:09:37 UTC;228236;719496;75.92;33832;306600;1053948;100.36;499008;183016;9272
isaacpi;1;2017-07-17 18:09:38 UTC;226416;721316;76.11;33840;308484;1053948;100.36;500272;183564;11172
isaacpi;1;2017-07-17 18:09:39 UTC;224616;723116;76.30;33840;310248;1053948;100.36;501504;184200;12936
isaacpi;1;2017-07-17 18:09:40 UTC;223028;724704;76.47;33840;311968;1053948;100.36;502604;184544;14656
isaacpi;1;2017-07-17 18:09:41 UTC;221136;726596;76.67;33840;313708;1053948;100.36;503784;185136;16396
isaacpi;1;2017-07-17 18:09:42 UTC;219956;727776;76.79;33840;314968;1053948;100.36;504868;185476;17656
isaacpi;1;2017-07-17 18:09:43 UTC;217772;729960;77.02;33848;316948;1054872;100.45;506268;186080;19636
isaacpi;1;2017-07-17 18:09:44 UTC;216048;731684;77.20;33848;318808;1054872;100.45;507684;186568;21496
isaacpi;1;2017-07-17 18:09:45 UTC;214928;732804;77.32;33848;319820;1054872;100.45;508408;186788;22512
isaacpi;1;2017-07-17 18:09:46 UTC;213192;734540;77.51;33848;321552;1054872;100.45;509708;187312;23960
isaacpi;4;2017-07-17 18:09:50 UTC;207692;740040;78.09;33856;326556;1054872;100.45;512732;189308;28832
