sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-17 18:09:25 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-17 18:09:26 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-17 18:09:27 UTC;-1;0.50;0.00;0.00;0.00;0.00;99.50
isaacpi;1;2017-07-17 18:09:28 UTC;-1;4.28;0.00;6.05;0.25;0.00;89.42
isaacpi;1;2017-07-17 18:09:29 UTC;-1;4.65;0.00;8.53;0.00;0.00;86.82
isaacpi;1;2017-07-17 18:09:30 UTC;-1;15.66;0.00;7.83;0.00;0.00;76.52
isaacpi;1;2017-07-17 18:09:31 UTC;-1;23.81;0.00;2.76;0.00;0.00;73.43
isaacpi;1;2017-07-17 18:09:32 UTC;-1;23.68;0.00;1.76;0.00;0.00;74.56
isaacpi;1;2017-07-17 18:09:33 UTC;-1;24.62;0.00;4.27;0.25;0.00;70.85
isaacpi;1;2017-07-17 18:09:34 UTC;-1;21.61;0.00;4.77;0.00;0.00;73.62
isaacpi;1;2017-07-17 18:09:35 UTC;-1;22.75;0.00;3.25;0.00;0.00;74.00
isaacpi;1;2017-07-17 18:09:36 UTC;-1;22.96;0.00;1.28;0.00;0.00;75.77
isaacpi;1;2017-07-17 18:09:37 UTC;-1;0.52;0.00;1.56;0.00;0.00;97.92
isaacpi;1;2017-07-17 18:09:38 UTC;-1;0.26;0.00;3.34;0.26;0.00;96.14
isaacpi;1;2017-07-17 18:09:39 UTC;-1;0.51;0.00;5.05;0.00;0.00;94.44
isaacpi;1;2017-07-17 18:09:40 UTC;-1;0.00;0.00;5.99;0.00;0.00;94.01
isaacpi;1;2017-07-17 18:09:41 UTC;-1;1.04;0.00;6.51;0.00;0.00;92.45
isaacpi;1;2017-07-17 18:09:42 UTC;-1;0.52;0.00;3.41;0.00;0.00;96.06
isaacpi;1;2017-07-17 18:09:43 UTC;-1;1.06;0.00;5.03;0.26;0.00;93.65
isaacpi;1;2017-07-17 18:09:44 UTC;-1;0.26;0.00;3.61;0.00;0.00;96.13
isaacpi;1;2017-07-17 18:09:45 UTC;-1;0.51;0.00;3.32;0.00;0.00;96.17
isaacpi;1;2017-07-17 18:09:46 UTC;-1;1.31;0.00;6.30;8.14;0.00;84.25
isaacpi;4;2017-07-17 18:09:50 UTC;-1;0.28;0.00;3.81;36.09;0.00;59.82
isaacpi;1;2017-07-17 18:09:51 UTC;-1;1.79;0.00;7.14;0.00;0.00;91.07
isaacpi;1;2017-07-17 18:09:52 UTC;-1;2.20;0.00;6.89;0.00;0.00;90.91
isaacpi;1;2017-07-17 18:09:53 UTC;-1;0.28;0.00;7.54;0.00;0.00;92.18
isaacpi;1;2017-07-17 18:09:54 UTC;-1;1.01;0.00;4.55;18.94;0.00;75.51
isaacpi;6;2017-07-17 18:10:00 UTC;-1;0.35;0.00;0.46;66.62;0.00;32.57
isaacpi;1;2017-07-17 18:10:01 UTC;-1;0.75;0.00;0.50;46.00;0.00;52.75
isaacpi;1;2017-07-17 18:10:02 UTC;-1;0.25;0.00;0.75;25.00;0.00;74.00
isaacpi;1;2017-07-17 18:10:03 UTC;-1;0.50;0.00;0.75;24.69;0.00;74.06
isaacpi;1;2017-07-17 18:10:04 UTC;-1;0.25;0.00;1.25;24.69;0.00;73.82
isaacpi;1;2017-07-17 18:10:05 UTC;-1;0.00;0.00;1.24;24.88;0.00;73.88
isaacpi;1;2017-07-17 18:10:06 UTC;-1;0.00;0.00;1.00;24.81;0.00;74.19
isaacpi;1;2017-07-17 18:10:07 UTC;-1;0.00;0.00;1.25;24.94;0.00;73.82
isaacpi;1;2017-07-17 18:10:08 UTC;-1;0.00;0.00;0.75;24.81;0.00;74.44
isaacpi;1;2017-07-17 18:10:09 UTC;-1;0.25;0.00;1.00;24.94;0.00;73.82
isaacpi;1;2017-07-17 18:10:10 UTC;-1;0.00;0.00;0.50;24.94;0.00;74.56
isaacpi;1;2017-07-17 18:10:11 UTC;-1;0.25;0.00;1.49;24.38;0.00;73.88
isaacpi;1;2017-07-17 18:10:12 UTC;-1;5.32;0.00;6.84;19.49;0.00;68.35
isaacpi;1;2017-07-17 18:10:13 UTC;-1;2.02;0.00;2.78;21.46;0.00;73.74
isaacpi;1;2017-07-17 18:10:14 UTC;-1;6.82;0.00;9.34;15.66;0.00;68.18
isaacpi;1;2017-07-17 18:10:15 UTC;-1;22.44;0.00;3.49;4.74;0.00;69.33
isaacpi;1;2017-07-17 18:10:16 UTC;-1;26.45;0.00;2.52;1.76;0.00;69.27
isaacpi;1;2017-07-17 18:10:17 UTC;-1;25.19;0.00;2.74;0.25;0.00;71.82
isaacpi;1;2017-07-17 18:10:18 UTC;-1;25.76;0.00;1.77;1.01;0.00;71.46
isaacpi;1;2017-07-17 18:10:19 UTC;-1;45.96;0.00;2.78;0.00;0.00;51.26
isaacpi;1;2017-07-17 18:10:20 UTC;-1;56.96;0.00;2.53;2.03;0.00;38.48
isaacpi;1;2017-07-17 18:10:21 UTC;-1;48.99;0.00;3.03;12.88;0.00;35.10
isaacpi;1;2017-07-17 18:10:22 UTC;-1;2.00;0.00;0.75;48.00;0.00;49.25
isaacpi;1;2017-07-17 18:10:23 UTC;-1;0.50;0.00;1.75;48.87;0.00;48.87
isaacpi;1;2017-07-17 18:10:24 UTC;-1;8.59;0.00;0.51;22.47;0.00;68.43
isaacpi;1;2017-07-17 18:10:25 UTC;-1;0.00;0.00;0.75;81.59;0.00;17.66
isaacpi;1;2017-07-17 18:10:26 UTC;-1;5.03;0.00;0.50;94.47;0.00;0.00
isaacpi;1;2017-07-17 18:10:27 UTC;-1;0.00;0.00;0.00;100.00;0.00;0.00
isaacpi;1;2017-07-17 18:10:28 UTC;-1;24.62;0.00;3.27;50.50;0.00;21.61
isaacpi;1;2017-07-17 18:10:29 UTC;-1;26.50;0.00;1.00;0.00;0.00;72.50
isaacpi;1;2017-07-17 18:10:30 UTC;-1;24.81;0.00;2.53;0.00;0.00;72.66
isaacpi;1;2017-07-17 18:10:31 UTC;-1;25.63;0.00;2.28;0.00;0.00;72.08
isaacpi;1;2017-07-17 18:10:32 UTC;-1;26.52;0.00;0.25;0.00;0.00;73.23
isaacpi;1;2017-07-17 18:10:33 UTC;-1;25.32;0.00;1.01;0.00;0.00;73.67
isaacpi;1;2017-07-17 18:10:34 UTC;-1;30.00;0.00;1.00;0.00;0.00;69.00
isaacpi;1;2017-07-17 18:10:35 UTC;-1;28.72;0.00;1.26;0.00;0.00;70.03
isaacpi;1;2017-07-17 18:10:36 UTC;-1;28.36;0.00;1.74;0.00;0.00;69.90
isaacpi;1;2017-07-17 18:10:37 UTC;-1;28.21;0.00;0.76;0.25;0.00;70.78
isaacpi;1;2017-07-17 18:10:38 UTC;-1;26.57;0.00;1.25;0.25;0.00;71.93
isaacpi;1;2017-07-17 18:10:39 UTC;-1;30.81;0.00;0.00;0.00;0.00;69.19
isaacpi;1;2017-07-17 18:10:40 UTC;-1;30.03;0.00;1.02;0.00;0.00;68.96
isaacpi;1;2017-07-17 18:10:41 UTC;-1;24.56;0.00;2.01;0.00;0.00;73.43
isaacpi;1;2017-07-17 18:10:42 UTC;-1;26.84;0.00;1.77;0.00;0.00;71.39
isaacpi;1;2017-07-17 18:10:43 UTC;-1;26.26;0.00;3.28;0.25;0.00;70.20
isaacpi;1;2017-07-17 18:10:44 UTC;-1;23.81;0.00;2.26;1.25;0.00;72.68
isaacpi;1;2017-07-17 18:10:45 UTC;-1;25.76;0.00;2.27;12.63;0.00;59.34
isaacpi;1;2017-07-17 18:10:46 UTC;-1;25.81;0.00;1.75;0.00;0.00;72.43
isaacpi;1;2017-07-17 18:10:47 UTC;-1;29.18;0.00;1.50;0.25;0.00;69.08
isaacpi;1;2017-07-17 18:10:48 UTC;-1;31.41;0.00;0.50;0.00;0.00;68.09
isaacpi;1;2017-07-17 18:10:49 UTC;-1;28.43;0.00;0.75;0.00;0.00;70.82
isaacpi;1;2017-07-17 18:10:50 UTC;-1;27.00;0.00;1.00;12.25;0.00;59.75
isaacpi;1;2017-07-17 18:10:51 UTC;-1;26.21;0.00;0.76;0.00;0.00;73.03
isaacpi;1;2017-07-17 18:10:52 UTC;-1;26.97;0.00;0.76;0.00;0.00;72.26
isaacpi;1;2017-07-17 18:10:53 UTC;-1;27.05;0.00;1.24;0.00;0.00;71.71
isaacpi;1;2017-07-17 18:10:54 UTC;-1;25.82;0.00;1.52;0.00;0.00;72.66
isaacpi;1;2017-07-17 18:10:55 UTC;-1;18.59;0.00;1.01;14.32;0.00;66.08
