sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-18 18:26:44 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 18:26:45 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 18:26:46 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 18:26:47 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.49
isaacpi;1;2017-07-18 18:26:48 UTC;-1;0.76;0.00;1.26;0.25;0.00;97.73
isaacpi;26;2017-07-18 18:27:14 UTC;-1;0.30;0.00;0.24;0.02;0.00;99.45
isaacpi;1;2017-07-18 18:27:15 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-18 18:27:16 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-18 18:27:17 UTC;-1;16.79;0.00;2.04;10.94;0.00;70.23
isaacpi;1;2017-07-18 18:27:18 UTC;-1;4.99;0.00;0.00;45.39;0.00;49.63
isaacpi;1;2017-07-18 18:27:19 UTC;-1;22.61;0.00;1.26;11.81;0.00;64.32
isaacpi;1;2017-07-18 18:27:20 UTC;-1;10.53;0.00;2.01;1.00;0.00;86.47
isaacpi;1;2017-07-18 18:27:21 UTC;-1;4.42;0.00;4.42;0.00;0.00;91.17
isaacpi;1;2017-07-18 18:27:22 UTC;-1;0.00;0.00;1.52;0.00;0.00;98.48
isaacpi;1;2017-07-18 18:27:23 UTC;-1;0.00;0.00;0.25;2.01;0.00;97.74
isaacpi;1;2017-07-18 18:27:24 UTC;-1;1.51;0.00;0.00;0.00;0.00;98.49
isaacpi;1;2017-07-18 18:27:25 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 18:27:26 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 18:27:27 UTC;-1;0.76;0.00;0.00;0.00;0.00;99.24
isaacpi;1;2017-07-18 18:27:28 UTC;-1;0.25;0.00;0.25;3.02;0.00;96.48
