sep=;
# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
isaacpi;1;2017-07-16 21:00:27 UTC;511392;436340;46.04;30856;232080;840452;80.03;271896;129624;44
isaacpi;1;2017-07-16 21:00:28 UTC;511472;436260;46.03;30856;232092;840452;80.03;271852;129624;56
isaacpi;1;2017-07-16 21:00:29 UTC;511408;436324;46.04;30856;232104;841584;80.14;271964;129624;68
isaacpi;1;2017-07-16 21:00:30 UTC;511304;436428;46.05;30856;232120;841584;80.14;272224;129624;88
isaacpi;1;2017-07-16 21:00:31 UTC;511244;436488;46.06;30856;232128;841584;80.14;272232;129628;96
isaacpi;1;2017-07-16 21:00:32 UTC;511332;436400;46.05;30864;232140;841584;80.14;272296;129628;168
isaacpi;1;2017-07-16 21:00:33 UTC;511332;436400;46.05;30864;232152;842508;80.23;272316;129620;180
isaacpi;1;2017-07-16 21:00:34 UTC;511300;436432;46.05;30864;232160;842508;80.23;272388;129584;188
isaacpi;1;2017-07-16 21:00:35 UTC;511332;436400;46.05;30864;232172;842508;80.23;272400;129580;200
isaacpi;1;2017-07-16 21:00:36 UTC;511332;436400;46.05;30864;232184;842508;80.23;272416;129580;136
isaacpi;1;2017-07-16 21:00:37 UTC;511168;436564;46.06;30872;232196;842508;80.23;272428;129580;160
isaacpi;1;2017-07-16 21:00:38 UTC;511200;436532;46.06;30872;232204;842508;80.23;272440;129584;168
isaacpi;1;2017-07-16 21:00:39 UTC;511200;436532;46.06;30872;232216;842508;80.23;272452;129580;180
isaacpi;1;2017-07-16 21:00:40 UTC;511168;436564;46.06;30872;232228;842508;80.23;272464;129580;192
isaacpi;1;2017-07-16 21:00:41 UTC;511076;436656;46.07;30872;232236;842508;80.23;272472;129584;200
isaacpi;1;2017-07-16 21:00:42 UTC;511076;436656;46.07;30880;232252;842508;80.23;272488;129584;216
isaacpi;1;2017-07-16 21:00:43 UTC;511076;436656;46.07;30880;232264;842508;80.23;272500;129584;228
isaacpi;1;2017-07-16 21:00:44 UTC;511076;436656;46.07;30880;232272;842508;80.23;272512;129584;236
isaacpi;1;2017-07-16 21:00:45 UTC;511076;436656;46.07;30880;232284;842508;80.23;272520;129584;248
isaacpi;1;2017-07-16 21:00:46 UTC;511044;436688;46.08;30880;232296;842508;80.23;272532;129584;260
isaacpi;1;2017-07-16 21:00:47 UTC;511076;436656;46.07;30888;232308;842508;80.23;272544;129584;272
isaacpi;1;2017-07-16 21:00:48 UTC;511044;436688;46.08;30888;232316;842508;80.23;272552;129588;280
isaacpi;1;2017-07-16 21:00:49 UTC;511076;436656;46.07;30888;232328;842508;80.23;272564;129584;292
isaacpi;1;2017-07-16 21:00:50 UTC;511076;436656;46.07;30888;232340;842508;80.23;272576;129584;304
isaacpi;1;2017-07-16 21:00:51 UTC;511076;436656;46.07;30888;232348;842508;80.23;272588;129584;312
isaacpi;1;2017-07-16 21:00:52 UTC;511076;436656;46.07;30896;232360;842508;80.23;272652;129584;324
isaacpi;1;2017-07-16 21:00:53 UTC;511016;436716;46.08;30896;232372;842508;80.23;272668;129584;336
isaacpi;1;2017-07-16 21:00:54 UTC;511016;436716;46.08;30896;232384;842508;80.23;272680;129584;348
isaacpi;1;2017-07-16 21:00:55 UTC;510984;436748;46.08;30896;232392;842508;80.23;272692;129588;356
isaacpi;1;2017-07-16 21:00:56 UTC;511016;436716;46.08;30896;232404;842508;80.23;272704;129584;368
isaacpi;1;2017-07-16 21:00:57 UTC;510984;436748;46.08;30904;232416;841956;80.18;272716;129584;380
isaacpi;1;2017-07-16 21:00:58 UTC;510984;436748;46.08;30904;232424;841956;80.18;272744;129588;392
isaacpi;1;2017-07-16 21:00:59 UTC;510984;436748;46.08;30904;232436;841956;80.18;272756;129584;404
isaacpi;1;2017-07-16 21:01:00 UTC;510984;436748;46.08;30904;232448;841956;80.18;272768;129584;120
isaacpi;1;2017-07-16 21:01:01 UTC;510984;436748;46.08;30904;232460;841956;80.18;272780;129584;48
isaacpi;1;2017-07-16 21:01:02 UTC;510860;436872;46.10;30912;232468;841956;80.18;272788;129588;64
isaacpi;1;2017-07-16 21:01:03 UTC;510764;436968;46.11;30912;232480;842900;80.27;272800;129584;76
isaacpi;1;2017-07-16 21:01:04 UTC;510860;436872;46.10;30912;232492;842900;80.27;272816;129584;88
isaacpi;1;2017-07-16 21:01:05 UTC;510860;436872;46.10;30912;232500;842900;80.27;272824;129588;96
isaacpi;1;2017-07-16 21:01:06 UTC;510860;436872;46.10;30912;232512;842900;80.27;272840;129584;104
isaacpi;1;2017-07-16 21:01:07 UTC;510828;436904;46.10;30920;232524;842900;80.27;272852;129584;116
isaacpi;1;2017-07-16 21:01:08 UTC;510828;436904;46.10;30920;232532;842900;80.27;272872;129584;124
isaacpi;1;2017-07-16 21:01:09 UTC;510828;436904;46.10;30920;232544;842900;80.27;272880;129584;136
isaacpi;1;2017-07-16 21:01:10 UTC;510860;436872;46.10;30920;232556;842900;80.27;272892;129584;148
isaacpi;1;2017-07-16 21:01:11 UTC;510860;436872;46.10;30920;232568;842900;80.27;272904;129584;140
isaacpi;1;2017-07-16 21:01:12 UTC;510860;436872;46.10;30928;232576;842900;80.27;272912;129588;148
isaacpi;1;2017-07-16 21:01:13 UTC;510736;436996;46.11;30928;232588;842900;80.27;272932;129584;160
isaacpi;1;2017-07-16 21:01:14 UTC;510736;436996;46.11;30928;232600;842900;80.27;272944;129584;172
isaacpi;1;2017-07-16 21:01:15 UTC;510736;436996;46.11;30928;232608;842900;80.27;272952;129588;180
isaacpi;1;2017-07-16 21:01:16 UTC;510612;437120;46.12;30928;232620;842900;80.27;272964;129584;192
isaacpi;1;2017-07-16 21:01:17 UTC;510612;437120;46.12;30936;232632;842900;80.27;272976;129584;204
isaacpi;1;2017-07-16 21:01:18 UTC;510580;437152;46.13;30936;232644;842900;80.27;272996;129584;216
isaacpi;1;2017-07-16 21:01:19 UTC;510612;437120;46.12;30936;232652;842900;80.27;273004;129588;224
isaacpi;1;2017-07-16 21:01:20 UTC;510612;437120;46.12;30936;232664;842900;80.27;273016;129584;236
isaacpi;1;2017-07-16 21:01:21 UTC;510580;437152;46.13;30936;232676;842900;80.27;273028;129584;248
isaacpi;1;2017-07-16 21:01:22 UTC;510612;437120;46.12;30944;232684;842900;80.27;273036;129588;256
isaacpi;1;2017-07-16 21:01:23 UTC;510456;437276;46.14;30944;232696;842900;80.27;273056;129584;268
isaacpi;1;2017-07-16 21:01:24 UTC;510456;437276;46.14;30944;232708;842900;80.27;273068;129584;280
isaacpi;1;2017-07-16 21:01:25 UTC;510488;437244;46.14;30944;232720;842900;80.27;273080;129584;292
isaacpi;1;2017-07-16 21:01:26 UTC;510488;437244;46.14;30944;232728;842900;80.27;273088;129588;300
isaacpi;1;2017-07-16 21:01:27 UTC;510588;437144;46.13;30952;232740;842132;80.19;273100;129584;312
isaacpi;1;2017-07-16 21:01:28 UTC;510612;437120;46.12;30952;232752;842132;80.19;273120;129584;324
isaacpi;1;2017-07-16 21:01:29 UTC;510612;437120;46.12;30952;232760;842132;80.19;273128;129588;332
isaacpi;1;2017-07-16 21:01:30 UTC;510472;437260;46.14;30952;232772;842132;80.19;273196;129584;352
isaacpi;1;2017-07-16 21:01:31 UTC;510316;437416;46.15;30952;232784;842132;80.19;273232;129584;360
isaacpi;1;2017-07-16 21:01:32 UTC;510316;437416;46.15;30960;232792;842132;80.19;273244;129584;404
isaacpi;1;2017-07-16 21:01:33 UTC;510128;437604;46.17;30960;232804;842132;80.19;273252;129584;416
isaacpi;1;2017-07-16 21:01:34 UTC;510224;437508;46.16;30960;232816;842132;80.19;273296;129584;432
isaacpi;1;2017-07-16 21:01:35 UTC;510184;437548;46.17;30960;232828;842132;80.19;273316;129584;0
isaacpi;1;2017-07-16 21:01:36 UTC;510184;437548;46.17;30960;232836;842132;80.19;273324;129588;68
isaacpi;1;2017-07-16 21:01:37 UTC;510184;437548;46.17;30968;232848;842132;80.19;273336;129584;84
isaacpi;1;2017-07-16 21:01:38 UTC;510144;437588;46.17;30968;232860;842132;80.19;273348;129584;96
isaacpi;1;2017-07-16 21:01:39 UTC;510144;437588;46.17;30968;232868;842132;80.19;273356;129588;104
isaacpi;1;2017-07-16 21:01:40 UTC;510176;437556;46.17;30968;232880;842132;80.19;273368;129584;116
isaacpi;1;2017-07-16 21:01:41 UTC;510020;437712;46.19;30968;232892;842132;80.19;273380;129584;128
isaacpi;1;2017-07-16 21:01:42 UTC;510020;437712;46.19;30976;232904;842132;80.19;273392;129584;140
isaacpi;1;2017-07-16 21:01:43 UTC;510020;437712;46.19;30976;232912;842132;80.19;273400;129588;148
isaacpi;1;2017-07-16 21:01:44 UTC;510052;437680;46.18;30976;232924;842132;80.19;273412;129584;160
isaacpi;1;2017-07-16 21:01:45 UTC;510052;437680;46.18;30976;232936;842132;80.19;273424;129584;172
isaacpi;1;2017-07-16 21:01:46 UTC;510020;437712;46.19;30976;232944;842132;80.19;273432;129588;180
isaacpi;1;2017-07-16 21:01:47 UTC;510020;437712;46.19;30984;232956;842132;80.19;273444;129584;192
isaacpi;1;2017-07-16 21:01:48 UTC;509872;437860;46.20;30984;232968;843168;80.29;273476;129584;208
isaacpi;1;2017-07-16 21:01:49 UTC;509896;437836;46.20;30984;232980;843168;80.29;273560;129584;220
isaacpi;1;2017-07-16 21:01:50 UTC;509896;437836;46.20;30984;232988;843168;80.29;273576;129588;228
isaacpi;1;2017-07-16 21:01:51 UTC;509864;437868;46.20;30984;233000;843168;80.29;273588;129584;240
isaacpi;1;2017-07-16 21:01:52 UTC;509864;437868;46.20;30992;233012;843168;80.29;273600;129584;252
isaacpi;136;2017-07-16 21:04:08 UTC;509716;438016;46.22;31080;233216;842608;80.24;273800;129524;24
isaacpi;1;2017-07-16 21:04:09 UTC;509772;437960;46.21;31080;233236;842608;80.24;273956;129508;40
isaacpi;1;2017-07-16 21:04:10 UTC;509772;437960;46.21;31080;233248;842608;80.24;273968;129508;52
isaacpi;1;2017-07-16 21:04:11 UTC;509492;438240;46.24;31080;233260;842608;80.24;273992;129512;60
isaacpi;1;2017-07-16 21:04:12 UTC;509100;438632;46.28;31080;233272;842608;80.24;274004;129512;72
isaacpi;1;2017-07-16 21:04:13 UTC;509604;438128;46.23;31080;233284;842608;80.24;274016;129512;84
isaacpi;1;2017-07-16 21:04:14 UTC;509572;438160;46.23;31088;233296;842608;80.24;274028;129512;136
isaacpi;1;2017-07-16 21:04:15 UTC;509604;438128;46.23;31088;233304;842608;80.24;274044;129516;144
isaacpi;1;2017-07-16 21:04:16 UTC;509604;438128;46.23;31088;233316;842608;80.24;274056;129512;156
isaacpi;1;2017-07-16 21:04:17 UTC;509480;438252;46.24;31088;233328;842608;80.24;274068;129512;168
isaacpi;1;2017-07-16 21:04:18 UTC;509480;438252;46.24;31088;233336;842608;80.24;274076;129516;176
isaacpi;1;2017-07-16 21:04:19 UTC;509356;438376;46.26;31096;233348;842608;80.24;274088;129512;188
isaacpi;1;2017-07-16 21:04:20 UTC;509348;438384;46.26;31096;233360;843564;80.33;274100;129512;200
isaacpi;1;2017-07-16 21:04:21 UTC;509348;438384;46.26;31096;233372;843564;80.33;274116;129512;212
isaacpi;1;2017-07-16 21:04:22 UTC;509308;438424;46.26;31096;233380;843564;80.33;274176;129512;220
isaacpi;1;2017-07-16 21:04:23 UTC;509340;438392;46.26;31096;233392;843564;80.33;274188;129508;232
isaacpi;1;2017-07-16 21:04:24 UTC;509340;438392;46.26;31104;233404;843564;80.33;274200;129508;244
isaacpi;1;2017-07-16 21:04:25 UTC;509340;438392;46.26;31104;233412;843564;80.33;274208;129512;252
