sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-16 21:00:27 UTC;-1;0.25;0.00;0.76;0.00;0.00;98.99
isaacpi;1;2017-07-16 21:00:28 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-16 21:00:29 UTC;-1;4.01;0.00;1.00;0.00;0.00;94.99
isaacpi;1;2017-07-16 21:00:30 UTC;-1;0.26;0.00;0.52;0.00;0.00;99.22
isaacpi;1;2017-07-16 21:00:31 UTC;-1;0.26;0.00;0.00;0.00;0.00;99.74
isaacpi;1;2017-07-16 21:00:32 UTC;-1;0.00;0.00;0.50;0.75;0.00;98.75
isaacpi;1;2017-07-16 21:00:33 UTC;-1;1.01;0.00;0.76;0.00;0.00;98.24
isaacpi;1;2017-07-16 21:00:34 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-16 21:00:35 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-16 21:00:36 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-16 21:00:37 UTC;-1;1.50;0.00;0.75;0.25;0.00;97.49
isaacpi;1;2017-07-16 21:00:38 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:39 UTC;-1;0.00;0.00;1.00;0.00;0.00;99.00
isaacpi;1;2017-07-16 21:00:40 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:41 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:42 UTC;-1;0.00;0.00;0.50;0.25;0.00;99.25
isaacpi;1;2017-07-16 21:00:43 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:44 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:45 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:46 UTC;-1;0.75;0.00;0.00;0.00;0.00;99.25
isaacpi;1;2017-07-16 21:00:47 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-16 21:00:48 UTC;-1;0.50;0.00;0.00;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:49 UTC;-1;0.75;0.00;0.00;0.00;0.00;99.25
isaacpi;1;2017-07-16 21:00:50 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:51 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:52 UTC;-1;0.00;0.00;0.75;0.25;0.00;99.00
isaacpi;1;2017-07-16 21:00:53 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-16 21:00:54 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:55 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:56 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:57 UTC;-1;0.75;0.00;1.00;0.25;0.00;97.99
isaacpi;1;2017-07-16 21:00:58 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:00:59 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:00 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:01 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-07-16 21:01:02 UTC;-1;0.50;0.00;0.50;0.25;0.00;98.75
isaacpi;1;2017-07-16 21:01:03 UTC;-1;0.75;0.00;1.00;0.00;0.00;98.25
isaacpi;1;2017-07-16 21:01:04 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-16 21:01:05 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-16 21:01:06 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-16 21:01:07 UTC;-1;0.25;0.00;0.75;0.25;0.00;98.76
isaacpi;1;2017-07-16 21:01:08 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:09 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:10 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-16 21:01:11 UTC;-1;0.00;0.00;1.00;0.00;0.00;99.00
isaacpi;1;2017-07-16 21:01:12 UTC;-1;0.00;0.00;0.50;0.25;0.00;99.25
isaacpi;1;2017-07-16 21:01:13 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:14 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:15 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-16 21:01:16 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
