# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-03-22 18:32:54 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:32:55 UTC;-1;0.75;0.00;0.00;0.50;0.00;98.74
isaacpi;1;2017-03-22 18:32:56 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:32:57 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:32:58 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:32:59 UTC;-1;0.25;0.00;1.74;0.00;0.00;98.01
isaacpi;1;2017-03-22 18:33:00 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:01 UTC;-1;0.25;0.00;1.00;24.25;0.00;74.50
isaacpi;1;2017-03-22 18:33:02 UTC;-1;0.50;0.00;0.50;22.11;0.00;76.88
isaacpi;1;2017-03-22 18:33:03 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:04 UTC;-1;0.25;0.00;0.75;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:33:05 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:06 UTC;-1;0.25;0.00;0.25;0.25;0.00;99.24
isaacpi;1;2017-03-22 18:33:07 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:08 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:09 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:10 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:11 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:12 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:13 UTC;-1;0.00;0.00;0.76;0.00;0.00;99.24
isaacpi;1;2017-03-22 18:33:14 UTC;-1;0.00;0.00;1.00;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:33:15 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-03-22 18:33:16 UTC;-1;0.00;0.00;1.00;0.25;0.00;98.75
isaacpi;1;2017-03-22 18:33:17 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:18 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:19 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:20 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:21 UTC;-1;0.25;0.00;0.25;0.25;0.00;99.24
isaacpi;1;2017-03-22 18:33:22 UTC;-1;0.74;0.00;0.74;0.00;0.00;98.51
isaacpi;1;2017-03-22 18:33:23 UTC;-1;0.50;0.00;0.50;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:33:24 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:25 UTC;-1;1.01;0.00;0.76;0.00;0.00;98.24
isaacpi;1;2017-03-22 18:33:26 UTC;-1;1.01;0.00;1.01;24.37;0.00;73.62
isaacpi;1;2017-03-22 18:33:27 UTC;-1;0.25;0.00;0.00;8.00;0.00;91.75
isaacpi;1;2017-03-22 18:33:28 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:29 UTC;-1;0.25;0.00;0.75;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:33:30 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-03-22 18:33:31 UTC;-1;0.25;0.00;1.01;0.75;0.00;97.99
isaacpi;1;2017-03-22 18:33:32 UTC;-1;0.00;0.00;1.00;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:33:33 UTC;-1;0.00;0.00;0.51;0.00;0.00;99.49
isaacpi;1;2017-03-22 18:33:34 UTC;-1;0.25;0.00;0.75;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:33:35 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-03-22 18:33:36 UTC;-1;0.00;0.00;0.50;0.25;0.00;99.24
isaacpi;1;2017-03-22 18:33:37 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:38 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:39 UTC;-1;0.00;0.00;0.76;0.00;0.00;99.24
isaacpi;1;2017-03-22 18:33:40 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:41 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:42 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:33:43 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:44 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:45 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.24
isaacpi;1;2017-03-22 18:33:46 UTC;-1;0.00;0.00;0.75;0.25;0.00;99.00
isaacpi;1;2017-03-22 18:33:47 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:48 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:33:49 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:50 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:51 UTC;-1;0.00;0.00;0.00;0.25;0.00;99.75
isaacpi;1;2017-03-22 18:33:52 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-03-22 18:33:53 UTC;-1;0.25;0.00;0.00;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:54 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:55 UTC;-1;1.01;0.00;0.50;0.00;0.00;98.49
isaacpi;1;2017-03-22 18:33:56 UTC;-1;1.02;0.00;0.51;0.00;0.00;98.48
isaacpi;1;2017-03-22 18:33:57 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:58 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:33:59 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:00 UTC;-1;0.25;0.00;0.75;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:34:01 UTC;-1;0.25;0.00;0.76;2.27;0.00;96.73
isaacpi;1;2017-03-22 18:34:02 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:34:03 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:04 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-03-22 18:34:05 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:06 UTC;-1;0.00;0.00;0.51;17.93;0.00;81.57
isaacpi;1;2017-03-22 18:34:07 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:08 UTC;-1;0.25;0.00;0.75;0.00;0.00;99.00
isaacpi;1;2017-03-22 18:34:09 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:10 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:11 UTC;-1;0.00;0.00;0.50;17.38;0.00;82.12
isaacpi;1;2017-03-22 18:34:12 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:13 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:14 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:15 UTC;-1;0.25;0.00;1.00;0.00;0.00;98.75
isaacpi;1;2017-03-22 18:34:16 UTC;-1;0.00;0.00;0.00;0.25;0.00;99.75
isaacpi;1;2017-03-22 18:34:17 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:18 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:19 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:20 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:21 UTC;-1;3.00;0.00;1.75;0.00;0.00;95.25
isaacpi;1;2017-03-22 18:34:22 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:23 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:24 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-03-22 18:34:25 UTC;-1;5.25;0.00;1.25;0.00;0.00;93.50
isaacpi;1;2017-03-22 18:34:26 UTC;-1;13.38;0.00;3.79;28.28;0.00;54.55
isaacpi;1;2017-03-22 18:34:27 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-03-22 18:34:28 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-03-22 18:34:29 UTC;-1;4.04;0.00;0.76;0.00;0.00;95.20
isaacpi;1;2017-03-22 18:34:30 UTC;-1;0.99;0.00;1.24;0.00;0.00;97.77
