sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-18 20:31:28 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:31:29 UTC;-1;2.27;0.00;0.50;0.00;0.00;97.23
isaacpi;1;2017-07-18 20:31:30 UTC;-1;21.43;0.00;2.55;2.04;0.00;73.98
isaacpi;1;2017-07-18 20:31:31 UTC;-1;3.76;0.00;0.50;22.06;0.00;73.68
isaacpi;1;2017-07-18 20:31:32 UTC;-1;20.20;0.00;2.53;4.04;0.00;73.23
isaacpi;1;2017-07-18 20:31:33 UTC;-1;2.75;0.00;2.25;3.00;0.00;92.00
isaacpi;1;2017-07-18 20:31:34 UTC;-1;3.91;0.00;9.11;1.30;0.00;85.68
isaacpi;1;2017-07-18 20:31:35 UTC;-1;3.91;0.00;5.99;2.34;0.00;87.76
isaacpi;1;2017-07-18 20:31:36 UTC;-1;1.54;0.00;8.74;6.68;0.00;83.03
isaacpi;1;2017-07-18 20:31:37 UTC;-1;1.07;0.00;7.20;2.40;0.00;89.33
isaacpi;1;2017-07-18 20:31:38 UTC;-1;0.78;0.00;7.81;2.86;0.00;88.54
isaacpi;1;2017-07-18 20:31:39 UTC;-1;1.04;0.00;7.57;2.61;0.00;88.77
isaacpi;1;2017-07-18 20:31:40 UTC;-1;1.87;0.00;4.27;0.00;0.00;93.87
isaacpi;1;2017-07-18 20:31:41 UTC;-1;1.86;0.00;3.99;0.00;0.00;94.15
isaacpi;1;2017-07-18 20:31:42 UTC;-1;1.61;0.00;13.44;0.00;0.00;84.95
isaacpi;1;2017-07-18 20:31:43 UTC;-1;1.58;0.00;6.86;0.00;0.00;91.56
isaacpi;1;2017-07-18 20:31:44 UTC;-1;1.57;0.00;5.24;0.00;0.00;93.19
isaacpi;1;2017-07-18 20:31:45 UTC;-1;1.31;0.00;7.09;0.00;0.00;91.60
isaacpi;1;2017-07-18 20:31:46 UTC;-1;0.77;0.00;3.58;13.30;0.00;82.35
isaacpi;1;2017-07-18 20:31:47 UTC;-1;1.27;0.00;0.25;18.23;0.00;80.25
isaacpi;1;2017-07-18 20:31:48 UTC;-1;1.27;0.00;1.02;1.02;0.00;96.70
isaacpi;1;2017-07-18 20:31:49 UTC;-1;0.00;0.00;4.17;1.30;0.00;94.53
isaacpi;1;2017-07-18 20:31:50 UTC;-1;0.50;0.00;0.00;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:31:51 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-07-18 20:31:52 UTC;-1;1.01;0.00;0.50;8.06;0.00;90.43
isaacpi;1;2017-07-18 20:31:53 UTC;-1;0.76;0.00;0.00;0.00;0.00;99.24
isaacpi;1;2017-07-18 20:31:54 UTC;-1;0.50;0.00;0.00;0.25;0.00;99.25
isaacpi;1;2017-07-18 20:31:55 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:31:56 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-18 20:31:57 UTC;-1;0.00;0.00;0.75;8.77;0.00;90.48
isaacpi;1;2017-07-18 20:31:58 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-07-18 20:31:59 UTC;-1;0.00;0.00;0.76;0.25;0.00;98.99
isaacpi;1;2017-07-18 20:32:00 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:32:01 UTC;-1;0.50;0.00;0.50;0.00;0.00;98.99
isaacpi;1;2017-07-18 20:32:02 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.49
isaacpi;1;2017-07-18 20:32:03 UTC;-1;4.01;0.00;1.00;0.00;0.00;94.99
isaacpi;1;2017-07-18 20:32:04 UTC;-1;0.00;0.00;0.25;0.25;0.00;99.50
isaacpi;1;2017-07-18 20:32:05 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:32:06 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 20:32:07 UTC;-1;0.25;0.00;0.00;6.05;0.00;93.70
isaacpi;1;2017-07-18 20:32:08 UTC;-1;0.50;0.00;0.25;2.52;0.00;96.73
isaacpi;1;2017-07-18 20:32:09 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:32:10 UTC;-1;0.00;0.00;0.50;0.25;0.00;99.24
isaacpi;1;2017-07-18 20:32:11 UTC;-1;0.50;0.00;0.00;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:32:12 UTC;-1;0.50;0.00;0.50;0.00;0.00;98.99
isaacpi;1;2017-07-18 20:32:13 UTC;-1;0.50;0.00;0.50;0.00;0.00;99.00
isaacpi;1;2017-07-18 20:32:14 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-18 20:32:15 UTC;-1;0.00;0.00;0.25;0.25;0.00;99.50
isaacpi;1;2017-07-18 20:32:16 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 20:32:17 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 20:32:18 UTC;-1;0.25;0.00;0.25;1.51;0.00;97.98
isaacpi;1;2017-07-18 20:32:19 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-18 20:32:20 UTC;-1;0.25;0.00;0.25;9.80;0.00;89.70
isaacpi;1;2017-07-18 20:32:21 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-18 20:32:22 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 20:32:23 UTC;-1;0.25;0.00;0.00;0.00;0.00;99.75
isaacpi;1;2017-07-18 20:32:24 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-18 20:32:25 UTC;-1;0.00;0.00;0.75;0.25;0.00;98.99
isaacpi;1;2017-07-18 20:32:26 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-07-18 20:32:27 UTC;-1;0.00;0.00;0.76;0.00;0.00;99.24
isaacpi;1;2017-07-18 20:32:28 UTC;-1;0.75;0.00;0.25;0.00;0.00;99.00
isaacpi;1;2017-07-18 20:32:29 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-07-18 20:32:30 UTC;-1;0.00;0.00;0.50;0.25;0.00;99.24
isaacpi;1;2017-07-18 20:32:31 UTC;-1;0.00;0.00;0.51;0.00;0.00;99.49
isaacpi;1;2017-07-18 20:32:32 UTC;-1;0.51;0.00;0.51;0.00;0.00;98.99
isaacpi;1;2017-07-18 20:32:33 UTC;-1;0.25;0.00;0.75;21.25;0.00;77.75
isaacpi;1;2017-07-18 20:32:34 UTC;-1;0.00;0.00;0.50;1.26;0.00;98.24
isaacpi;1;2017-07-18 20:32:35 UTC;-1;0.25;0.00;0.25;24.18;0.00;75.31
isaacpi;1;2017-07-18 20:32:36 UTC;-1;0.00;0.00;0.51;6.57;0.00;92.93
isaacpi;1;2017-07-18 20:32:37 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-18 20:32:38 UTC;-1;0.50;0.00;0.75;0.00;0.00;98.75
isaacpi;1;2017-07-18 20:32:39 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
