sep=;
# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
isaacpi;1;2017-08-08 19:11:43 UTC;193260;754472;79.61;31820;270764;1140348;108.59;511396;203900;84
isaacpi;1;2017-08-08 19:11:44 UTC;187112;760620;80.26;31952;276856;1140348;108.59;517508;203904;3052
isaacpi;1;2017-08-08 19:11:45 UTC;180648;767084;80.94;31952;281716;1140348;108.59;522876;205080;7440
isaacpi;1;2017-08-08 19:11:46 UTC;180648;767084;80.94;31952;281728;1140348;108.59;527208;200820;7452
isaacpi;1;2017-08-08 19:11:47 UTC;180648;767084;80.94;31952;281740;1140348;108.59;531284;196780;7464
isaacpi;1;2017-08-08 19:11:48 UTC;180648;767084;80.94;31960;281748;1140348;108.59;534248;193828;7708
isaacpi;1;2017-08-08 19:11:49 UTC;180524;767208;80.95;31960;281760;1140348;108.59;536148;191936;7720
isaacpi;1;2017-08-08 19:11:50 UTC;180524;767208;80.95;31960;281772;1140348;108.59;537788;190336;7732
isaacpi;1;2017-08-08 19:11:51 UTC;177840;769892;81.24;31960;281796;1179532;112.32;540324;190284;7772
isaacpi;1;2017-08-08 19:11:52 UTC;173084;774648;81.74;32012;281920;1400056;133.32;543740;190328;8096
isaacpi;1;2017-08-08 19:11:53 UTC;162564;785168;82.85;32032;282100;1375388;130.97;555792;188780;8072
isaacpi;1;2017-08-08 19:11:54 UTC;155396;792336;83.60;32032;282208;1379260;131.34;563124;188488;8132
isaacpi;1;2017-08-08 19:11:55 UTC;151800;795932;83.98;32032;282228;1381320;131.54;566960;188408;8148
isaacpi;1;2017-08-08 19:11:56 UTC;149460;798272;84.23;32032;282240;1382196;131.62;569092;188376;8160
isaacpi;1;2017-08-08 19:11:57 UTC;138960;808772;85.34;32032;282256;1385196;131.91;579960;188332;8176
isaacpi;1;2017-08-08 19:11:58 UTC;133256;814476;85.94;32040;282264;1387076;132.09;585544;188276;8188
isaacpi;1;2017-08-08 19:11:59 UTC;129164;818568;86.37;32040;282284;1388104;132.18;590424;187520;8208
isaacpi;1;2017-08-08 19:12:00 UTC;127684;820048;86.53;32040;282296;1389128;132.28;592428;187084;7628
isaacpi;1;2017-08-08 19:12:01 UTC;124600;823132;86.85;32040;282308;1398784;133.20;595668;186972;7644
isaacpi;1;2017-08-08 19:12:02 UTC;117912;829820;87.56;32040;282316;1399276;133.25;602780;186204;7504
isaacpi;1;2017-08-08 19:12:03 UTC;109840;837892;88.41;32040;282332;1405696;133.86;611108;185592;7444
isaacpi;4;2017-08-08 19:12:07 UTC;105636;842096;88.85;32044;282360;1408328;134.11;616132;184748;6548
isaacpi;1;2017-08-08 19:12:08 UTC;103032;844700;89.13;32044;282372;1409268;134.20;618836;184344;6560
isaacpi;1;2017-08-08 19:12:09 UTC;100428;847304;89.40;32048;282384;1412140;134.47;622028;183812;3924
