# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
docker10;1;2017-07-18 20:31:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:27 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:27 UTC;eth0;5.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:28 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:28 UTC;eth0;1.00;1.00;0.05;0.13;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:29 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:29 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:30 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:30 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:31 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:31 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:32 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:32 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:33 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:33 UTC;eth0;71.29;44.55;97.44;3.78;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:34 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:34 UTC;eth0;2106.52;947.83;2982.26;61.09;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:35 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:35 UTC;eth0;3795.45;936.36;5386.96;60.35;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:36 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:36 UTC;eth0;4400.00;1037.21;6246.03;66.85;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:37 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:37 UTC;eth0;3708.60;850.54;5265.38;54.82;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:38 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:38 UTC;eth0;3724.14;959.77;5286.57;61.86;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:39 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:39 UTC;eth0;3846.59;912.50;5460.65;58.81;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:40 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:40 UTC;eth0;3544.44;864.44;5030.98;55.72;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:41 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:41 UTC;eth0;3641.57;897.75;5168.70;57.86;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:42 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:42 UTC;eth0;3752.81;934.83;5327.84;60.25;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:43 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:43 UTC;eth0;4101.19;1035.71;5819.51;66.76;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:44 UTC;eth0;3704.60;980.46;5258.72;63.19;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:45 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:45 UTC;eth0;4079.76;1067.86;5791.91;68.83;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:46 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:46 UTC;eth0;4582.14;1190.48;6505.44;76.73;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:47 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:47 UTC;eth0;551.52;159.60;766.73;11.29;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:48 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:48 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:48 UTC;eth0;79.80;38.38;99.93;2.63;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:49 UTC;lo;6.59;6.59;0.35;0.35;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:49 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:49 UTC;eth0;2235.16;924.18;3172.31;60.57;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:50 UTC;eth0;603.16;142.11;842.70;9.43;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:51 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:52 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:52 UTC;eth0;11.00;27.00;0.72;5.57;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:53 UTC;vethf2ef89e;0.00;2.08;0.00;0.18;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:53 UTC;lo;172.92;172.92;12.38;12.38;0.00;0.00;0.00;0.00
docker10;1;2017-07-18 20:31:53 UTC;docker0;0.00;1.04;0.00;0.09;0.00;0.00;0.00;0.00
